row_id,name,startdate,enddate,location,description,eventattendancemode,eventstatus,image,offers,organizer,page_url
433,44,62,58,0,4732,0,1,0,0,0,1127
434,45,69,64,0,2170,0,1,0,0,1,1127
435,51,67,62,0,2970,0,1,0,0,0,1127
436,52,68,63,0,2970,0,1,0,0,0,1127
437,57,64,59,0,3765,0,1,0,0,0,1127
438,29,72,67,0,1675,0,1,0,0,0,1086
439,28,71,66,0,1169,0,1,0,0,0,1086
440,29,72,67,0,1431,0,1,0,0,0,224
441,28,71,66,0,925,0,1,0,0,0,224
442,6,3,3,0,5199,0,1,0,0,0,9
443,15,66,61,0,18,0,1,0,0,1,444
444,30,63,58,0,5210,0,1,0,0,0,444
445,44,62,58,0,4399,0,1,0,0,0,444
446,45,69,64,0,1836,0,1,0,0,1,444
447,51,67,62,0,2637,0,1,0,0,0,444
448,52,68,63,0,2637,0,1,0,0,0,444
449,57,64,59,0,3432,0,1,0,0,0,444
450,71,1,1,0,4232,0,1,0,0,0,70
451,15,66,61,0,237,0,1,0,0,1,856
452,30,63,58,0,5429,0,1,0,0,0,856
453,44,62,58,0,4618,0,1,0,0,0,856
454,45,69,64,0,2055,0,1,0,0,1,856
455,51,67,62,0,2856,0,1,0,0,0,856
456,52,68,63,0,2856,0,1,0,0,0,856
457,57,64,59,0,3651,0,1,0,0,0,856
458,15,66,61,0,115,0,1,0,0,1,1420
459,30,63,58,0,5307,0,1,0,0,0,1420
460,44,62,58,0,4496,0,1,0,0,0,1420
461,45,69,64,0,1933,0,1,0,0,1,1420
462,51,67,62,0,2734,0,1,0,0,0,1420
463,52,68,63,0,2734,0,1,0,0,0,1420
464,57,64,59,0,3529,0,1,0,0,0,1420
465,15,66,61,0,641,0,1,0,0,1,396
466,30,63,58,0,5833,0,1,0,0,0,396
467,44,62,58,0,5022,0,1,0,0,0,396
468,45,69,64,0,2460,0,1,0,0,1,396
469,51,67,62,0,3260,0,1,0,0,0,396
470,52,68,63,0,3260,0,1,0,0,0,396
471,57,64,59,0,4055,0,1,0,0,0,396
472,15,66,61,0,667,0,1,0,0,1,947
473,30,63,58,0,5859,0,1,0,0,0,947
474,44,62,58,0,5048,0,1,0,0,0,947
475,45,69,64,0,2486,0,1,0,0,1,947
476,51,67,62,0,3286,0,1,0,0,0,947
477,52,68,63,0,3286,0,1,0,0,0,947
478,57,64,59,0,4081,0,1,0,0,0,947
479,29,72,67,0,1704,0,1,0,0,0,248
480,28,71,66,0,1198,0,1,0,0,0,248
481,29,72,67,0,1809,0,1,0,0,0,123
482,28,71,66,0,1303,0,1,0,0,0,123
483,15,66,61,0,153,0,1,0,0,1,193
484,30,63,58,0,5345,0,1,0,0,0,193
485,44,62,58,0,4534,0,1,0,0,0,193
486,45,69,64,0,1971,0,1,0,0,1,193
487,51,67,62,0,2772,0,1,0,0,0,193
488,52,68,63,0,2772,0,1,0,0,0,193
489,57,64,59,0,3567,0,1,0,0,0,193
490,26,73,68,0,4364,0,1,0,0,0,1435
491,29,72,67,0,1721,0,1,0,0,0,1435
492,28,71,66,0,1215,0,1,0,0,0,1435
493,15,66,61,0,111,0,1,0,0,1,174
494,30,63,58,0,5303,0,1,0,0,0,174
495,44,62,58,0,4492,0,1,0,0,0,174
496,45,69,64,0,1929,0,1,0,0,1,174
497,51,67,62,0,2730,0,1,0,0,0,174
498,52,68,63,0,2730,0,1,0,0,0,174
499,57,64,59,0,3525,0,1,0,0,0,174
500,15,66,61,0,711,0,1,0,0,1,1164
501,30,63,58,0,5903,0,1,0,0,0,1164
502,44,62,58,0,5092,0,1,0,0,0,1164
503,45,69,64,0,2530,0,1,0,0,1,1164
504,51,67,62,0,3330,0,1,0,0,0,1164
505,52,68,63,0,3330,0,1,0,0,0,1164
506,57,64,59,0,4125,0,1,0,0,0,1164
507,15,66,61,0,119,0,1,0,0,1,107
508,30,63,58,0,5311,0,1,0,0,0,107
509,44,62,58,0,4500,0,1,0,0,0,107
510,45,69,64,0,1937,0,1,0,0,1,107
511,51,67,62,0,2738,0,1,0,0,0,107
512,52,68,63,0,2738,0,1,0,0,0,107
513,57,64,59,0,3533,0,1,0,0,0,107
514,29,72,67,0,1380,0,1,0,0,0,218
515,28,71,66,0,874,0,1,0,0,0,218
516,29,72,67,0,1450,0,1,0,0,0,304
517,28,71,66,0,944,0,1,0,0,0,304
518,29,72,67,0,1401,0,1,0,0,0,1393
519,28,71,66,0,895,0,1,0,0,0,1393
520,15,66,61,0,495,0,1,0,0,1,181
521,30,63,58,0,5687,0,1,0,0,0,181
522,44,62,58,0,4876,0,1,0,0,0,181
523,45,69,64,0,2314,0,1,0,0,1,181
524,51,67,62,0,3114,0,1,0,0,0,181
525,52,68,63,0,3114,0,1,0,0,0,181
526,57,64,59,0,3909,0,1,0,0,0,181
527,15,66,61,0,660,0,1,0,0,1,922
528,30,63,58,0,5852,0,1,0,0,0,922
529,44,62,58,0,5041,0,1,0,0,0,922
530,45,69,64,0,2479,0,1,0,0,1,922
531,51,67,62,0,3279,0,1,0,0,0,922
532,52,68,63,0,3279,0,1,0,0,0,922
533,57,64,59,0,4074,0,1,0,0,0,922
534,29,72,67,0,1449,0,1,0,0,0,322
535,28,71,66,0,943,0,1,0,0,0,322
536,15,66,61,0,781,0,1,0,0,1,257
537,30,63,58,0,5973,0,1,0,0,0,257
538,44,62,58,0,5162,0,1,0,0,0,257
539,45,69,64,0,2600,0,1,0,0,1,257
540,51,67,62,0,3400,0,1,0,0,0,257
541,52,68,63,0,3400,0,1,0,0,0,257
542,57,64,59,0,4195,0,1,0,0,0,257
543,15,66,61,0,545,0,1,0,0,1,1228
