row_id,name,startdate,enddate,description,offers,page_url
4202,585,486,446,3086,1,2830
4203,609,414,383,3014,1,3257
4204,546,633,573,2650,0,4488
4205,695,378,388,207,1,1555
4206,919,429,397,4868,0,3766
4207,576,470,433,2385,0,2448
4208,9,475,433,4707,0,4118
4209,443,254,244,1398,1,2916
4210,1108,129,161,3239,1,3772
4211,1068,477,439,1429,0,4452
4212,433,335,323,3692,0,4642
4213,1052,411,376,3095,0,1270
4214,939,279,488,2957,0,5095
4215,867,123,128,3490,1,1978
4216,319,619,558,846,0,2900
4217,863,353,335,1582,1,1240
4218,713,447,414,2853,1,4529
4219,103,225,220,1172,1,992
4220,756,586,530,4137,1,4967
4221,1277,553,503,687,0,2621
4222,218,481,445,2305,1,2327
4223,470,354,335,3357,1,1882
4224,240,598,539,4832,0,3684
4225,501,380,358,1505,0,2910
4226,507,411,389,4568,0,3483
4227,303,251,247,2835,0,4219
4228,450,314,300,2778,1,4400
4229,1249,416,389,3974,0,4675
4230,193,334,367,79,1,4296
4231,1207,247,237,4138,1,4767
4232,152,430,397,888,0,210
4233,364,398,370,3108,1,1028
4234,557,543,496,3351,0,1389
4235,445,238,232,1534,1,2955
4236,806,576,522,4652,0,3688
4237,201,390,367,84,0,3880
4238,9,475,433,3125,0,4629
4239,3,298,285,3343,1,1410
4240,860,237,233,1683,0,1637
4241,266,334,382,3908,0,4382
4242,1042,417,389,3179,0,3098
4243,936,120,123,4070,1,4797
4244,1032,502,466,199,1,1102
4245,261,449,415,714,1,3829
4246,615,143,147,1523,1,2920
4247,656,150,151,3461,0,564
4248,821,623,563,2553,0,3052
4249,165,360,343,4022,0,4875
4250,1119,285,272,3267,0,5129
4251,517,198,306,760,0,4479
4252,302,472,433,794,1,2895
4253,755,491,450,1880,1,3040
4254,635,436,402,2747,1,4512
4255,671,491,453,2126,0,3016
4256,1254,641,581,3731,1,3761
4257,330,517,483,3779,0,1791
4258,1143,282,268,3197,0,3115
4259,577,620,558,4579,0,3294
4260,650,281,269,4730,0,3814
4261,1235,376,351,3934,1,5147
4262,1290,450,414,1774,0,1670
4263,777,457,420,2488,1,2494
4264,1162,405,371,468,1,1627
4265,1227,17,16,2251,1,1775
4266,354,359,337,2772,1,4419
4267,433,335,323,3695,0,1325
4268,1057,164,164,579,1,2143
4269,1279,329,311,3982,1,4696
4270,701,534,489,2430,0,2473
4271,658,513,469,1027,0,146
4272,384,503,463,1760,0,2937
4273,1082,463,430,583,0,2574
4274,1081,294,281,4772,0,4102
4275,1274,626,564,1356,0,1032
4276,1274,626,564,685,0,2337
4277,980,519,475,4196,0,4668
4278,807,73,73,3317,0,2078
4279,187,485,446,1836,0,2761
4280,883,415,383,3917,0,5086
4281,153,364,346,1428,0,4356
4282,181,500,462,124,0,4724
4283,127,595,538,509,1,1722
4284,1060,459,427,3969,0,4839
4285,673,625,562,3881,0,1274
4286,817,457,420,209,0,5060
4287,1268,189,187,3396,1,2071
4288,1193,82,84,3617,1,1313
4289,266,334,382,3905,0,3878
4290,576,470,433,105,0,340
4291,359,508,463,1114,0,2140
4292,1069,487,449,1878,1,3067
4293,396,367,347,4272,1,3246
4294,522,544,497,1675,0,1906
4295,1255,499,465,4157,1,4833
4296,1023,98,102,490,0,2696
4297,619,509,470,1549,0,2460
4298,651,205,204,2945,1,543
4299,463,513,468,2700,0,2415
4300,45,38,41,380,0,2670
4301,190,384,360,670,1,2872
4302,385,414,383,3606,1,1813
4303,842,62,62,508,1,803
4304,961,483,442,2450,1,2558
4305,652,445,414,4489,1,3157
4306,428,343,323,1497,0,172
4307,195,421,389,4268,0,3382
4308,1015,191,189,4115,1,4794
4309,303,251,247,4856,0,3725
4310,598,201,200,4158,1,5022
4311,1120,493,450,2909,0,2090
4312,1210,500,456,4784,0,4125
4313,1169,93,77,1331,0,2597
4314,494,376,353,2933,0,1502
4315,761,307,291,2462,1,2490
4316,1060,459,427,3774,0,591
4317,1248,467,428,3131,1,3135
4318,1033,498,461,985,0,184
4319,638,16,13,2237,1,1854
4320,582,359,342,3444,0,2079
4321,46,380,356,4612,1,4131
4322,927,377,358,951,0,23
4323,1056,458,427,3189,0,903
4324,874,279,488,4239,0,5083
4325,744,311,297,3867,0,4841
4326,361,570,515,3567,0,1798
4327,151,441,410,887,0,209
4328,938,502,462,4469,1,3262
4329,242,515,473,4448,1,3451
4330,83,513,474,878,0,1
4331,669,264,252,956,0,360
4332,372,455,419,4631,1,3789
4333,137,453,414,1606,0,4178
4334,1222,504,469,449,1,1821
4335,626,83,85,3135,0,888
4336,1081,294,281,700,0,3101
4337,1081,294,281,4548,0,3607
4338,477,510,468,101,1,778
4339,527,317,462,1482,0,577
4340,1288,374,354,3858,1,1556
4341,182,596,540,1834,0,2862
4342,102,121,125,414,0,4348
4343,286,317,351,4308,1,3394
4344,928,490,451,1591,1,2211
4345,930,485,445,4066,0,5093
4346,1303,431,404,1213,0,1175
4347,547,387,360,301,0,334
4348,820,444,410,2543,1,1960
4349,526,504,468,1480,0,3937
4350,276,7,9,702,0,2646
4351,670,537,493,2031,0,2967
4352,34,502,463,3505,0,3252
4353,516,401,367,3965,0,4997
4354,562,516,472,3258,1,821
4355,152,430,397,4383,0,3356
4356,838,276,432,4678,0,4059
4357,916,236,228,3498,1,1531
4358,690,458,422,2549,0,1393
4359,67,457,420,877,1,203
4360,1305,378,358,2593,1,3563
4361,996,124,127,3113,0,4602
4362,73,483,446,371,0,2685
4363,954,256,246,3945,1,5006
4364,950,266,255,3035,1,958
4365,857,464,427,3172,0,1495
4366,195,421,389,2841,0,4378
4367,899,85,87,3665,0,736
4368,431,183,181,1852,0,2912
4369,100,578,524,394,0,3832
4370,407,484,451,3156,0,1768
4371,826,490,450,4461,0,3557
4372,642,476,438,2324,1,2409
4373,496,232,338,1584,1,963
4374,343,451,418,1091,1,1094
4375,977,140,143,817,1,3085
4376,1219,524,480,3680,1,3631
4377,94,499,463,271,1,4662
4378,204,555,505,822,1,4900
4379,411,607,545,1450,0,4993
4380,639,350,332,4376,0,3517
4381,3,298,285,177,1,3719
4382,703,528,481,3962,0,4753
4383,349,311,302,1847,1,2784
4384,720,79,80,2297,0,2478
4385,766,466,433,2764,0,4246
4386,242,515,473,4188,1,4960
4387,475,432,458,4884,0,3935
4388,1118,313,301,2266,0,853
4389,347,359,339,149,1,3231
4390,97,583,529,4569,0,3264
4391,1260,92,95,325,0,4647
4392,721,114,116,59,1,2222
4393,56,640,579,1460,1,3486
4394,95,370,347,384,1,2273
4395,516,401,367,4895,0,3983
4396,765,413,382,2173,1,2723
4397,428,343,323,1498,0,3822
4398,385,414,383,1057,1,274
4399,730,155,155,2140,0,2236
4400,1281,466,428,1377,1,3808
4401,939,279,488,4758,0,4082
4402,83,513,474,4224,0,4980
4403,1102,474,446,3956,1,5076
4404,317,311,302,831,0,4911
4405,1256,303,295,4305,0,3641
4406,1102,474,446,1844,1,3061
4407,580,336,327,2433,0,2121
4408,1100,509,469,214,1,4671
4409,122,332,363,348,0,1719
4410,389,454,478,769,1,2914
4411,1029,262,253,1409,0,2629
4412,1250,410,376,653,1,1595
4413,1028,111,114,3167,0,2657
4414,1189,503,463,3574,0,84
4415,221,353,336,4855,0,3870
4416,204,555,505,4751,1,3884
4417,912,584,560,1126,0,4260
4418,1057,164,164,3789,1,56
4419,590,562,514,3674,0,345
4420,87,497,555,2793,1,4345
4421,449,451,415,4822,0,3938
4422,1159,572,517,3928,0,4771
4423,516,401,367,3790,0,326
4424,180,513,481,4143,1,4879
4425,431,183,181,1522,0,3914
4426,592,479,441,1738,1,686
4427,812,199,214,1890,0,2744
4428,879,325,309,970,0,410
4429,765,413,382,2176,1,2181
4430,261,449,415,708,1,2820
4431,507,411,389,2293,0,2264
4432,670,537,493,689,0,4463
4433,1137,499,457,3164,1,453
4434,187,485,446,2301,0,2225
4435,4,431,397,4716,1,3966
4436,658,513,469,2268,0,934
4437,459,514,472,1177,0,1127
4438,1081,294,281,2678,0,1284
4439,718,101,106,281,0,1943
4440,334,474,446,1071,1,257
4441,732,375,351,2226,0,4275
4442,195,421,389,3404,0,624
4443,151,441,410,4385,0,3355
4444,360,479,446,2339,0,2360
4445,190,384,360,666,1,1026
4446,65,223,221,3136,1,999
4447,1174,82,83,3374,0,2045
4448,1047,548,500,1430,0,1289
4449,500,568,517,405,1,2387
4450,951,469,435,2221,1,883
4451,1242,416,388,3554,1,2063
4452,807,73,73,3317,0,2644
4453,878,532,487,4201,1,5084
4454,970,117,129,4150,0,4779
4455,990,295,282,114,0,129
4456,4,431,397,2814,1,4459
4457,130,350,426,1527,0,3746
4458,293,426,397,782,0,246
4459,266,334,382,3901,0,4896
4460,180,513,481,688,1,4366
4461,25,486,445,2708,1,1590
4462,131,395,366,883,1,204
4463,827,454,443,2524,0,2510
4464,525,630,570,2435,0,2436
4465,1135,406,376,3659,1,4621
4466,58,133,138,1812,0,2224
4467,83,513,474,2335,0,2080
4468,99,480,443,2205,0,2692
4469,187,485,446,4419,0,3271
4470,1083,418,389,4528,1,3434
4471,631,497,457,1978,0,3207
4472,3,298,285,175,1,4725
4473,541,630,569,1707,0,1472
4474,606,379,358,4450,1,3533
4475,479,496,458,3148,0,1148
4476,886,444,409,1898,0,2714
4477,873,569,516,2541,0,1248
4478,816,505,462,1521,0,482
4479,7,547,499,845,0,1308
4480,525,630,570,1692,0,1455
4481,923,94,94,4146,0,4721
4482,283,262,420,1196,0,786
4483,973,312,300,1999,1,748
4484,494,376,353,4200,0,4949
4485,404,92,100,400,1,1887
4486,11,333,315,183,0,2682
4487,643,471,432,4269,0,3237
4488,725,127,132,2056,0,1344
4489,172,443,414,2617,0,1686
4490,1046,561,507,48,0,2030
4491,1146,296,289,3765,1,1479
4492,266,334,382,3902,0,1524
4493,1110,80,82,3533,0,4656
4494,562,516,472,3256,1,2116
4495,579,137,141,4097,0,5016
4496,765,413,382,2174,1,4746
4497,566,132,136,3352,1,486
4498,186,330,316,4088,0,4880
4499,627,597,539,4302,0,3512
4500,424,496,464,350,0,4222
4501,738,520,474,3280,0,4545
4502,1207,247,237,2992,1,115
4503,1013,365,347,4634,0,3740
4504,431,183,181,1512,0,1075
4505,322,183,222,1032,0,2260
4506,146,615,552,317,0,1725
4507,600,169,167,1782,0,2150
4508,1209,530,484,2887,0,4634
4509,890,373,352,238,0,3210
4510,703,528,481,2048,0,4240
4511,522,544,497,2843,0,4480
4512,882,44,43,2623,0,4046
4513,917,493,450,2551,1,1993
4514,196,339,323,4496,0,3395
4515,41,467,432,2687,0,2128
4516,360,479,446,54,0,1065
4517,245,471,433,3783,1,2
4518,46,380,356,3650,1,3133
4519,46,380,356,4364,1,3638
4520,204,555,505,1155,1,984
4521,112,318,304,3887,1,2304
4522,396,367,347,1631,1,887
4523,186,330,316,4581,0,3366
4524,223,358,339,659,0,4658
4525,856,569,514,1179,0,1239
4526,1306,244,249,2027,1,34
4527,669,264,252,1185,0,1193
4528,317,311,302,2757,0,4396
4529,564,338,322,4540,0,3499
4530,473,476,439,2742,1,4462
4531,365,387,361,3414,1,1567
4532,450,314,300,1131,1,3408
4533,426,231,222,31,0,71
4534,473,476,439,4243,1,4985
4535,1192,260,248,4108,0,5142
4536,451,511,474,170,1,3708
4537,1150,145,146,2663,0,4712
4538,279,212,208,735,0,1487
4539,780,506,463,637,0,2389
4540,545,499,462,4395,0,3456
4541,48,81,81,1128,1,4346
4542,427,235,227,4874,0,3911
4543,93,426,403,1308,0,4445
4544,955,606,546,3824,0,1121
4545,6,470,440,2978,0,2584
4546,277,393,363,1238,0,797
4547,745,505,468,2223,1,1948
4548,41,467,432,4112,0,4694
4549,583,513,475,1062,0,1099
4550,576,470,433,108,0,4837
4551,227,591,535,2362,0,2284
4552,1130,15,15,470,1,4196
4553,451,511,474,169,1,4716
4554,839,493,451,2567,1,2220
4555,1040,386,363,1758,1,3097
4556,716,169,166,2070,0,3266
4557,207,525,490,4135,1,4903
4558,1109,390,362,2182,0,793
4559,190,384,360,668,1,4888
4560,744,311,297,3866,0,177
4561,1256,303,295,4781,0,4135
4562,196,339,323,2018,0,1430
4563,524,217,212,1690,1,3988
4564,239,618,556,4838,0,3823
4565,1184,560,508,1783,0,3120
4566,214,357,336,1149,1,1020
4567,847,213,210,920,0,397
4568,1164,592,538,3307,0,1622
4569,1254,641,581,3726,1,902
4570,914,499,456,2667,0,857
4571,1149,378,367,3309,1,2046
4572,1246,336,540,244,1,287
4573,1232,462,427,3062,0,1123
4574,348,600,539,1104,1,1796
4575,1036,377,353,3797,1,435
4576,1170,410,385,3224,0,4192
4577,1274,626,564,4250,0,4894
4578,108,195,191,483,1,997
4579,1296,495,457,3875,1,600
4580,1249,416,389,2457,0,2609
4581,1108,129,161,3238,1,2217
4582,516,401,367,574,0,1157
4583,526,504,468,1477,0,293
4584,1211,151,150,4282,0,3242
4585,904,244,234,3137,1,2804
4586,336,348,328,4446,0,3409
4587,1277,553,503,1365,0,1332
4588,492,502,461,3484,1,1828
4589,309,461,427,4330,1,3292
4590,128,134,138,495,0,4352
4591,260,538,495,2474,1,932
4592,740,309,295,121,0,561
4593,289,121,125,4836,0,3890
4594,1291,372,353,4038,1,4849
4595,509,187,185,3133,0,2174
4596,269,491,463,1471,0,1039
4597,1317,356,337,4835,0,3749
4598,1190,371,348,3556,1,2052
4599,1155,345,326,3302,0,2281
4600,476,413,389,98,1,1596
4601,4,431,397,993,1,314
4602,1224,512,469,1045,0,472
4603,1057,164,164,562,1,4198
4604,179,606,543,4465,0,3318
4605,51,464,426,4802,1,3694
4606,1065,421,389,3523,0,4612
4607,1119,285,272,3264,0,3109
4608,950,266,255,2397,1,2272
4609,689,289,367,4745,1,4021
4610,1277,553,503,4793,0,4138
4611,816,505,462,1520,0,785
4612,839,493,451,4426,1,3269
4613,1273,497,457,2157,0,100
4614,477,510,468,82,1,1322
4615,506,437,404,3648,0,3628
4616,1030,498,463,3518,0,2018
4617,1140,381,355,4317,1,3619
4618,778,446,415,966,0,382
4619,78,460,432,375,1,2832
4620,1316,635,576,1183,1,886
4621,45,38,41,379,0,4181
4622,542,445,414,2846,1,4268
4623,1183,320,307,3544,1,1496
4624,415,498,460,2373,0,2085
4625,11,333,315,4813,0,3697
4626,715,224,218,1994,1,1710
4627,401,513,477,253,0,3993
4628,598,201,200,3111,1,3011
4629,1113,439,404,4841,0,4108
4630,105,453,415,2732,0,4350
4631,270,129,133,326,0,4383
4632,385,414,383,265,1,3425
4633,731,200,197,2148,0,3535
4634,543,445,410,2277,1,2994
4635,729,252,244,2062,0,1583
4636,607,161,267,1770,0,2469
4637,265,286,258,1705,0,1532
4638,276,7,9,702,0,3166
4639,673,625,562,3882,0,4603
4640,312,502,462,2299,1,2424
4641,685,443,408,4607,0,3720
4642,201,390,367,3003,0,1767
4643,500,568,517,378,1,1105
4644,652,445,414,1618,1,2407
4645,446,458,420,2904,1,4441
4646,170,161,267,1831,0,2858
4647,100,578,524,390,0,4334
4648,1294,505,462,3854,0,3199
4649,0,429,398,5,0,3222
4650,235,484,488,1152,1,1027
4651,611,470,433,1788,0,3525
4652,786,483,446,2431,1,2146
4653,743,513,479,2895,1,4162
4654,26,582,528,1317,0,962
4655,963,297,286,2805,1,4579
4656,153,364,346,1433,0,2308
4657,923,94,94,4611,0,3715
4658,1020,320,307,730,1,2014
4659,142,566,514,585,1,1733
4660,1023,98,102,491,0,4209
4661,642,476,438,941,1,309
4662,261,449,415,715,1,3329
4663,223,358,339,657,0,4150
4664,790,401,371,2389,0,2138
4665,103,225,220,2355,1,2300
4666,491,435,404,2558,0,279
4667,44,477,442,57,0,2245
4668,27,466,427,4681,0,4049
4669,1106,507,462,992,1,445
4670,489,576,522,2314,1,2378
4671,269,491,463,4834,0,3881
4672,1047,548,500,1431,0,2579
4673,455,390,361,2986,1,1515
4674,1303,431,404,4037,0,5017
4675,1060,459,427,38,0,972
4676,6,470,440,2978,0,3722
4677,112,318,304,3886,1,2841
4678,652,445,414,1553,1,1122
4679,522,544,497,2336,0,2434
4680,156,319,303,2809,0,4360
4681,98,467,427,1956,0,603
4682,390,604,543,1389,0,4935
4683,87,497,555,2092,1,2833
4684,87,497,555,4553,1,3340
4685,135,181,177,552,0,1727
4686,545,499,462,1698,0,1356
4687,605,410,380,3252,0,1875
4688,235,484,488,3628,1,1594
4689,571,40,39,1761,1,1264
4690,1189,503,463,3574,0,2713
4691,847,213,210,2842,0,4569
4692,1068,477,439,4013,0,4973
4693,1281,466,428,2315,1,2266
4694,1214,472,439,623,0,3977
4695,945,445,415,2931,1,4972
4696,105,453,415,881,0,198
4697,666,206,206,943,1,5
4698,1145,520,476,986,0,72
4699,278,512,419,2196,0,1044
4700,11,333,315,190,0,4193
4701,532,519,475,4030,1,5008
4702,440,211,207,2458,1,2267
4703,209,226,222,1712,0,1669
4704,1066,48,47,2533,0,1342
4705,1129,15,14,469,1,1390
4706,501,380,358,1502,0,1073
4707,597,511,467,1778,1,1924
4708,879,325,309,2803,0,4584
4709,1236,358,339,3703,0,468
4710,350,244,267,1117,1,641
4711,855,545,498,2599,0,63
4712,431,183,181,1513,0,4414
4713,22,495,457,4310,1,3449
4714,507,411,389,4189,0,4820
4715,1006,343,323,3021,1,4090
4716,34,502,463,3505,0,3755
4717,285,438,401,3354,0,1614
4718,559,566,513,1555,0,4493
4719,265,286,258,4328,0,3550
4720,223,358,339,658,0,2635
4721,169,89,92,543,1,4772
4722,957,26,25,3059,0,3241
4723,607,161,267,1771,0,694
4724,428,343,323,1493,0,4835
4725,635,436,402,4164,1,5026
4726,1026,30,38,3292,0,2016
4727,1091,180,178,154,1,2577
4728,728,439,420,2720,0,4245
4729,1076,458,432,3201,1,1843
4730,785,459,580,4601,1,3785
4731,738,520,474,3281,0,1217
4732,874,279,488,1658,0,2771
4733,1029,262,253,1406,0,2082
4734,1013,365,347,2788,0,4606
4735,1243,391,442,3828,1,4168
4736,268,317,302,790,1,1037
4737,918,122,124,334,1,4588
4738,440,211,207,1083,1,581
4739,26,582,528,2674,0,4632
4740,319,619,558,848,0,635
4741,808,58,59,2645,0,3956
4742,950,266,255,3039,1,3815
4743,100,578,524,462,0,181
4744,708,255,245,2058,1,1200
4745,39,523,535,1820,0,3009
4746,430,492,457,4747,1,3913
4747,615,143,147,4491,1,3332
4748,148,498,457,1629,0,1414
4749,468,486,447,1855,0,2947
4750,1241,321,309,426,1,1090
4751,955,606,546,2670,0,506
4752,733,379,367,2366,0,2486
4753,1154,507,462,3660,0,3117
4754,711,376,351,2077,0,1431
4755,876,110,113,3492,1,1401
4756,440,211,207,2556,1,2802
4757,485,250,251,1681,1,1488
4758,137,453,414,2021,0,1598
4759,209,226,222,2447,0,2887
4760,1029,262,253,1408,0,4145
4761,430,492,457,1509,1,2366
4762,930,485,445,4524,0,3580
4763,387,171,168,3330,1,2763
4764,44,477,442,65,0,936
4765,563,418,386,2239,0,2142
4766,516,401,367,561,0,4474
4767,511,43,42,3424,0,2123
4768,9,475,433,4488,0,3625
4769,133,436,404,1933,0,205
4770,938,502,462,3992,1,5094
4771,1075,543,497,1908,1,2724
4772,710,69,70,3772,0,4034
4773,1296,495,457,3872,1,4343
4774,798,123,163,1748,0,1445
4775,607,161,267,1769,0,3021
4776,163,337,323,1843,1,2913
4777,855,545,498,2599,0,4718
4778,1254,641,581,2890,1,4259
4779,168,487,466,4384,0,3362
4780,886,444,409,2635,0,3461
4781,136,256,245,3639,1,4426
4782,429,113,118,3260,0,2364
4783,738,520,474,3803,0,380
4784,766,466,433,2169,0,891
4785,755,491,450,88,1,4038
4786,232,538,494,3811,1,227
4787,1299,430,412,1519,0,1812
4788,14,471,433,4485,0,3602
4789,175,484,447,3383,0,732
4790,947,564,510,3673,0,420
4791,529,178,173,1960,0,1907
4792,574,520,475,1600,1,2447
4793,112,318,304,3891,1,3346
4794,53,499,457,395,1,991
4795,138,368,348,4595,1,3855
4796,562,516,472,2938,1,503
4797,39,523,535,3915,0,5019
4798,422,617,557,4134,0,5078
4799,49,495,455,3432,1,1704
4800,58,133,138,1259,0,995
4801,347,359,339,1098,1,4744
4802,650,281,269,1427,0,957
4803,266,334,382,3903,0,232
4804,257,426,397,1218,0,1198
4805,822,471,433,4866,0,4055
4806,440,211,207,2499,1,4318
4807,1274,626,564,4270,0,3384
4808,778,446,415,2829,0,4547
4809,505,444,410,3435,1,1841
4810,22,495,457,4169,1,4958
4811,152,430,397,2795,0,4357
4812,912,584,560,4148,0,4774
4813,731,200,197,2148,0,370
4814,1292,498,462,2343,1,2136
4815,716,169,166,2069,0,127
4816,592,479,441,1669,1,4505
4817,431,183,181,1511,0,2367
4818,1167,306,300,4251,1,4937
4819,650,281,269,1435,0,2805
4820,1293,499,468,3859,0,1337
4821,386,445,410,1379,0,1814
4822,762,498,463,1859,0,3043
4823,251,612,548,704,0,4895
4824,428,343,323,1495,0,2277
4825,216,270,262,3757,0,627
4826,17,574,520,504,0,1434
4827,1,362,340,137,1,1278
4828,1248,467,428,4546,1,3639
4829,490,225,246,1646,1,1835
4830,978,413,383,442,1,2778
4831,1225,432,404,4467,0,3184
4832,769,505,463,2475,0,1952
4833,87,497,555,1214,1,989
4834,227,591,535,1863,0,2822
4835,138,368,348,971,1,70
4836,635,436,402,2942,1,1188
4837,834,250,239,4451,0,3559
4838,944,107,111,1780,0,807
4839,934,422,393,2910,1,4161
4840,946,443,409,3033,0,743
4841,1074,558,508,3184,1,438
4842,1042,417,389,3181,0,437
4843,37,474,433,4154,0,5088
4844,1275,473,433,3457,0,2008
4845,51,464,426,2028,1,194
4846,392,522,479,1394,1,3471
4847,824,624,568,435,0,802
4848,270,129,133,2194,0,1038
4849,590,562,514,2682,0,4503
4850,427,235,227,2320,0,2087
4851,100,578,524,391,0,2823
4852,906,451,415,232,0,4170
4853,20,414,384,900,1,229
4854,1170,410,385,4710,0,3695
4855,1203,445,426,3539,0,2054
4856,778,446,415,2490,0,713
4857,257,426,397,4024,0,5037
4858,760,361,341,4638,1,4069
4859,977,140,143,820,1,4599
4860,141,587,535,692,0,2315
4861,440,211,207,4367,1,3310
4862,456,426,488,3097,1,2392
4863,936,120,123,4760,1,3781
4864,881,257,247,2491,1,4555
4865,431,183,181,914,0,271
4866,815,502,462,2508,0,61
4867,736,253,247,1262,1,670
4868,500,568,517,403,1,4435
4869,508,473,444,4892,0,3979
4870,99,480,443,1044,0,62
4871,229,284,279,672,0,1545
4872,1248,467,428,2692,1,2617
4873,1248,467,428,2626,1,4643
4874,161,269,259,1961,0,1535
4875,153,364,346,1436,0,2848
4876,1185,291,282,3204,0,2145
4877,421,642,582,3466,1,2011
4878,1201,625,563,3434,1,2053
4879,1220,320,306,3517,0,1673
4880,2,32,32,4195,0,5092
4881,1115,544,497,1252,1,1207
4882,583,513,475,3635,0,648
4883,67,457,420,409,1,1000
4884,247,256,247,699,1,2876
4885,1213,340,324,628,1,1373
4886,141,587,535,4526,0,3361
4887,793,335,319,851,1,4954
4888,839,493,451,2568,1,2759
4889,655,449,422,2901,1,4561
4890,153,364,346,4679,0,3853
4891,666,206,206,2003,1,1863
4892,1197,157,158,564,0,4292
4893,1194,477,437,3787,0,565
4894,616,444,415,3335,0,1180
4895,1106,507,462,1243,1,1291
4896,970,117,129,3081,0,2206
4897,977,140,143,814,1,2005
4898,1240,466,433,1247,1,1140
4899,1307,235,227,162,1,3380
4900,696,0,0,3310,0,4525
4901,1115,544,497,919,1,28
4902,1112,527,480,4894,0,4107
4903,1091,180,178,156,1,3102
4904,1221,231,226,4470,1,3635
4905,158,203,202,1094,0,212
4906,1038,624,563,3170,0,5113
4907,1248,467,428,2289,1,1326
4908,340,131,135,1089,1,3412
4909,95,370,347,387,1,4830
4910,171,87,89,51,0,1013
4911,298,409,376,2421,1,2349
4912,177,573,519,161,0,4878
4913,156,319,303,1829,0,2852
4914,226,504,466,1249,1,1025
4915,1144,370,348,3295,0,3116
4916,304,232,224,801,0,2350
4917,1105,262,252,4523,1,3612
4918,666,206,206,2370,1,2404
4919,655,449,422,2137,1,3054
4920,449,451,415,4570,0,3447
4921,764,302,288,1235,0,1215
4922,7,547,499,845,0,2598
4923,174,497,459,4501,1,3431
4924,1100,509,469,212,1,2652
4925,302,472,433,795,1,4908
4926,1259,262,251,3817,0,1329
4927,816,505,462,4238,0,5161
4928,23,415,382,3248,1,2814
4929,37,474,433,1055,0,413
4930,787,451,420,3929,0,5058
4931,1210,500,456,2463,0,2607
4932,1140,381,355,675,1,4623
4933,860,237,233,3087,0,2742
4934,706,246,240,1972,0,2725
4935,371,438,404,1197,1,985
4936,284,202,201,752,1,1045
4937,760,361,341,627,1,1244
4938,1110,80,82,3533,0,3151
4939,977,140,143,1341,1,425
4940,802,382,358,4100,0,5079
4941,714,104,108,1007,0,93
4942,312,502,462,3921,1,4987
4943,614,264,254,1798,1,361
4944,460,239,231,4438,1,3470
4945,163,337,323,1024,1,272
4946,382,431,399,1996,0,1586
4947,1125,438,407,3582,0,1629
4948,1255,499,465,4809,1,3820
4949,620,196,196,4300,1,3436
4950,1140,381,355,674,1,3114
4951,756,586,530,3221,1,4447
4952,988,56,57,1694,0,1340
4953,1197,157,158,581,0,2603
4954,562,516,472,3257,1,4174
4955,1198,441,410,1205,0,827
4956,504,11,8,3596,0,2425
4957,1083,418,389,3605,1,647
4958,482,66,67,3384,1,1399
4959,517,198,306,748,0,2984
4960,491,435,404,4839,0,3691
4961,397,448,415,235,0,3323
4962,1224,512,469,2899,0,4640
4963,1098,148,149,3228,0,920
4964,1236,358,339,3703,0,1320
4965,340,131,135,1085,1,2905
4966,433,335,323,3696,0,2615
4967,1109,390,362,4815,0,3657
4968,177,573,519,150,0,216
4969,757,530,484,4639,0,3824
4970,965,337,324,3040,0,4598
4971,336,348,328,4854,0,3902
4972,701,534,489,1895,0,3030
4973,879,325,309,4657,0,4075
4974,814,611,548,3754,0,1612
4975,179,606,543,649,0,965
4976,360,479,446,4307,0,3415
4977,486,462,425,4241,0,4666
4978,1303,431,404,2441,0,2450
4979,457,234,226,3314,1,1497
4980,1159,572,517,1106,0,4257
4981,473,476,439,4481,1,3478
4982,701,534,489,4436,0,3527
4983,302,472,433,793,1,4392
4984,1235,376,351,4400,1,3633
4985,933,352,334,1311,1,4591
4986,884,422,390,3609,1,1360
4987,765,413,382,2172,1,4231
4988,626,83,85,3135,0,107
4989,103,225,220,945,1,195
4990,533,158,160,1278,1,1136
4991,573,315,299,2386,1,2446
4992,430,492,457,1508,1,270
4993,570,252,244,1351,1,4417
4994,418,477,436,145,0,4185
4995,977,140,143,4509,1,3590
4996,870,567,514,45,1,1234
4997,952,290,276,2244,1,2544
4998,247,256,247,3940,1,4892
4999,97,583,529,2294,0,2209
5000,501,380,358,1506,0,2365
5001,76,121,126,2420,0,2294
5002,656,150,151,4425,0,3279
5003,700,438,403,1362,0,4526
5004,1018,325,309,3838,0,4810
5005,1081,294,281,2690,0,2573
5006,645,438,403,2766,0,4218
5007,92,546,497,4584,0,3342
5008,62,126,131,4741,0,3780
5009,842,62,62,4345,1,3164
5010,740,309,295,4694,0,3776
5011,997,263,251,3710,1,752
5012,305,474,432,2754,1,4393
5013,443,254,244,1399,1,2372
5014,829,460,419,2282,0,2789
5015,606,379,358,2210,1,2483
5016,828,29,28,1241,0,3674
5017,583,513,475,2610,0,2926
5018,434,505,463,937,1,286
5019,241,2,2,2558,0,45
5020,450,314,300,907,1,255
5021,1279,329,311,759,1,2130
5022,1119,285,272,2882,0,4620
5023,422,617,557,2769,0,4575
5024,587,278,267,2974,1,572
5025,766,466,433,962,0,111
5026,792,562,514,3999,1,5122
5027,1131,303,294,90,0,4112
5028,878,532,487,4418,1,3572
5029,1043,275,266,2097,1,2151
5030,360,479,446,908,0,264
