row_id,name,startdate,location,description,eventstatus,page_url
5511,2896,1724,0,2938,0,5336
5512,1613,735,0,652,0,2633
5513,1116,947,0,815,0,3362
5514,2044,111,0,1377,0,505
5515,812,466,0,2673,0,2102
5516,2711,1266,0,2099,0,4275
5517,3276,3017,1,922,0,6206
5518,2557,1653,0,2876,0,5116
5519,1571,3025,0,1064,0,6201
5520,1571,3054,0,1064,0,6243
5521,1137,2573,0,1488,0,6876
5522,2057,119,0,1395,0,515
5523,2489,1168,0,170,0,3646
5524,1828,1150,0,1484,0,4139
5525,16,3163,0,846,0,6378
5526,446,629,0,1302,0,2769
5527,1169,174,0,2415,0,2934
5528,2945,1159,0,2146,0,4387
5529,2173,1934,0,2818,0,344
5530,3170,981,0,1149,0,3297
5531,1349,2908,0,2431,0,6070
5532,2329,849,0,2155,0,3113
5533,2170,2103,0,2814,0,1457
5534,2790,399,0,2951,0,2023
5535,982,2098,0,2843,0,931
5536,2216,2335,0,3066,0,1605
5537,2823,3093,0,67,0,6298
5538,2879,1453,0,2932,0,4788
5539,882,336,0,2692,0,1987
5540,3182,2628,0,272,0,6939
5541,251,1031,0,810,0,3571
5542,2417,533,0,2857,0,1907
5543,615,44,0,650,0,359
5544,481,313,0,452,0,567
5545,1129,855,0,688,0,3013
5546,240,2193,0,3035,0,694
5547,2534,2601,0,1556,0,1852
5548,2116,407,0,1929,0,2412
5549,1125,1134,0,2033,0,4019
5550,3145,1833,0,2993,0,5264
5551,3237,1672,0,2740,0,5901
5552,235,279,0,1916,0,461
5553,1157,2520,0,155,0,6811
5554,2528,1693,0,2864,0,5143
5555,3044,1264,0,1336,0,3613
5556,2908,960,0,2034,0,3238
5557,3416,3330,1,662,0,6518
5558,194,56,0,435,0,62
5559,2098,446,0,681,0,2450
5560,2904,721,0,1894,0,2756
5561,1005,616,0,1023,0,2778
5562,113,2107,0,3075,0,609
5563,384,348,0,2646,0,2172
5564,3434,1937,0,119,0,6973
5565,2334,356,0,2910,0,964
5566,2215,2193,0,3066,0,1593
5567,2632,1145,0,180,0,3785
5568,1535,6,0,1915,0,256
5569,570,2252,0,3099,0,872
5570,2045,154,0,1422,0,544
5571,975,2319,0,2834,0,1027
5572,1458,1264,0,1323,0,4364
5573,838,1233,0,1586,0,4462
5574,675,1062,0,621,0,3871
5575,3355,2116,0,2734,0,1152
5576,2186,2283,0,3064,0,1614
5577,2224,2136,0,3067,0,1620
5578,2702,371,0,2751,0,2342
5579,1254,1102,0,143,0,3713
5580,690,731,0,2269,0,2520
5581,2896,852,0,1498,0,3178
5582,571,2279,0,3099,0,882
5583,3303,1347,0,2005,0,4463
5584,2612,2743,1,553,0,7084
5585,2181,1422,0,210,0,4616
5586,1771,1587,0,2784,0,5080
5587,942,1660,0,2830,0,5408
5588,3065,972,0,1353,0,3274
5589,2450,564,0,2860,0,1919
5590,3179,2843,0,386,0,7197
5591,2502,1310,0,195,0,3690
5592,1687,56,0,766,0,4531
5593,74,3157,0,2393,0,6386
5594,3147,1673,0,2988,0,5245
5595,1952,49,0,1181,0,208
5596,1028,143,0,2124,0,152
5597,80,2771,0,412,0,7120
5598,633,1017,0,497,0,3550
5599,1770,1531,0,2784,0,4993
5600,2416,921,0,561,0,3069
5601,1764,1592,0,2784,0,5081
5602,1624,2710,0,2318,0,7046
5603,980,2261,0,2831,0,992
5604,1478,331,0,2714,0,2068
5605,1748,670,0,1720,0,2495
5606,2885,1647,0,2935,0,5288
5607,2502,1300,0,195,0,3687
5608,916,1343,0,356,0,3954
5609,2081,1105,0,1324,0,4406
5610,47,1549,0,1753,0,4941
5611,692,3118,0,2435,0,6324
5612,149,2602,0,211,0,6945
5613,406,1355,0,201,0,4489
5614,567,2109,0,3095,0,854
5615,3029,501,0,3001,0,1570
5616,259,838,0,1006,0,3372
5617,1559,1015,0,985,0,3482
5618,2372,1332,0,619,0,3630
5619,1409,1992,0,123,0,6439
5620,1395,3259,0,2441,0,6503
5621,1244,930,0,2485,0,3399
5622,2883,1803,0,2934,0,5369
5623,1461,2281,0,3114,0,1275
5624,8,2763,0,2084,0,5986
5625,2859,2493,0,1831,0,1871
5626,658,345,0,2628,0,2260
5627,3146,1868,0,2992,0,5274
5628,1231,1014,0,1021,0,3418
5629,229,391,0,1762,0,492
5630,303,194,0,1841,0,2855
5631,2617,2883,1,2209,0,6051
5632,275,1894,0,3077,0,280
5633,511,2572,0,1059,0,6888
5634,1090,1410,0,147,0,4620
5635,119,1302,0,1232,0,3909
5636,2919,1651,0,2524,0,5508
5637,2675,1147,0,544,0,4257
5638,999,2192,0,2836,0,971
5639,2557,1652,0,2876,0,5115
5640,1133,844,0,2156,0,3007
5641,1395,2904,0,858,0,6083
5642,2185,2115,0,3064,0,1609
5643,1395,2876,0,75,0,6062
5644,1995,623,0,2413,0,2639
5645,2882,598,0,1154,0,2707
5646,1181,2,0,1497,0,2900
5647,2678,935,0,613,0,3153
5648,3323,2324,0,1621,0,6703
5649,198,10,0,1919,0,36
5650,997,2130,0,2833,0,942
5651,2472,1022,0,1757,0,3094
5652,3049,1263,0,1335,0,3607
5653,1450,1070,0,532,0,4356
5654,2610,2640,0,1672,0,6951
5655,1298,1087,0,1773,0,4087
5656,2171,2248,0,2817,0,1394
5657,2416,935,0,561,0,3074
5658,3182,2662,0,275,0,6941
5659,650,832,0,1153,0,3431
5660,599,1838,0,2629,0,151
5661,1895,2247,0,3118,0,1355
5662,3414,3319,0,1206,0,6525
5663,3175,57,0,1784,0,503
5664,646,1019,0,989,0,3552
5665,2314,171,0,1431,0,5322
5666,2922,1671,0,2527,0,5519
5667,570,2260,0,3099,0,879
5668,2026,2495,0,1443,0,6793
5669,2836,2444,0,2251,0,6784
5670,250,873,0,806,0,3371
5671,1107,1706,0,2599,0,5695
5672,847,1008,0,546,0,3496
5673,2824,3138,0,849,0,6352
5674,909,3153,0,1033,0,6381
5675,444,2288,0,2505,0,712
5676,2863,1557,0,2924,0,5292
5677,3172,816,0,2030,0,3313
5678,2631,1118,0,203,0,3765
5679,2690,380,0,2754,0,2290
5680,1489,159,0,1159,0,2839
5681,3042,1292,0,761,0,3618
5682,2256,2609,1,1520,0,6911
5683,2505,2827,0,2358,0,7182
5684,3230,3034,0,38,0,6226
5685,140,2563,0,1522,0,6880
5686,918,1308,0,925,0,3950
5687,2192,1599,0,2540,0,5704
5688,1440,3290,0,242,0,6465
5689,455,2363,0,457,0,1134
5690,3126,1975,0,77,0,6993
5691,2041,114,0,1383,0,508
5692,1479,455,0,2715,0,2070
5693,563,2239,0,3091,0,891
5694,2492,1271,0,194,0,3673
5695,2911,734,0,2089,0,2760
5696,2376,165,0,1147,0,3769
5697,2200,1613,0,2545,0,5719
5698,1763,1543,0,2784,0,5058
5699,1323,3175,0,202,0,6391
5700,1238,903,0,2143,0,3394
5701,3027,485,0,2999,0,1494
5702,1508,1825,0,3073,0,50
5703,2879,912,0,983,0,3229
5704,2741,170,0,2113,0,4809
5705,35,1528,0,1753,0,4927
5706,825,175,0,173,0,11
5707,2860,1783,0,2925,0,5365
5708,1971,582,0,1002,0,2637
5709,2869,993,0,634,0,3208
5710,681,2826,0,537,0,7177
5711,1853,1031,0,1799,0,3979
5712,1792,1635,0,2785,0,96
5713,2697,322,0,2750,0,2272
5714,1569,2045,0,377,0,6578
5715,2164,2170,0,2815,0,1373
5716,2471,490,0,2859,0,1894
5717,2694,417,0,2748,0,2303
5718,2744,181,0,1842,0,2853
5719,604,653,0,1966,0,2668
5720,931,1699,0,2825,0,5430
5721,1112,1716,0,2602,0,5689
5722,291,452,0,2605,0,2079
5723,3199,3015,0,2328,0,6207
5724,2029,2011,0,1220,0,6555
5725,1107,1707,0,2599,0,5693
5726,1513,1302,0,1262,0,4117
5727,2376,179,0,1147,0,3710
5728,133,2236,0,2723,0,1117
5729,1880,2311,0,3116,0,1368
5730,2157,2123,0,2814,0,1473
5731,1589,2345,0,3016,0,1749
5732,3115,2014,0,1437,0,6357
5733,1247,1288,0,161,0,3740
5734,1036,339,0,2589,0,2125
5735,2672,1010,0,334,0,3170
5736,2999,46,0,1833,0,4525
5737,859,1027,0,2042,0,3486
5738,645,957,0,817,0,3542
5739,2628,1324,0,474,0,3828
5740,2438,381,0,2855,0,1810
5741,2583,1294,0,1590,0,4221
5742,2313,212,0,1169,0,5343
5743,1422,3192,0,2254,0,6441
5744,1599,1974,0,2411,0,7191
5745,2747,211,0,1843,0,4812
5746,267,1476,0,1740,0,4834
5747,2885,999,0,1250,0,3213
5748,2081,1101,0,1313,0,4404
5749,2143,2528,0,1278,0,6854
5750,1735,416,0,2792,0,1682
5751,1395,2781,0,948,0,7118
5752,167,442,0,2586,0,2233
5753,1265,1248,0,1733,0,3738
5754,1406,2147,0,1945,0,6612
5755,1344,2943,0,2426,0,6122
5756,2885,995,0,1250,0,3212
5757,1887,1186,0,1714,0,4123
5758,699,2797,0,798,0,7153
5759,756,1807,0,2513,0,117
5760,2379,51,0,559,0,2991
5761,566,2172,0,3098,0,863
5762,879,455,0,2694,0,1993
5763,2675,1145,0,544,0,4256
5764,2557,1640,0,2876,0,5106
5765,1770,1580,0,2784,0,4997
5766,2683,837,0,719,0,3134
5767,80,2641,0,1578,0,6991
5768,1961,878,0,623,0,3360
5769,1930,1181,0,491,0,3899
5770,541,1614,0,2638,0,5585
5771,505,2131,0,2883,0,785
5772,2223,2167,0,3066,0,1573
5773,1118,858,0,1933,0,3003
5774,2212,1753,0,2544,0,5779
5775,628,33,0,2055,0,302
5776,756,1806,0,2513,0,116
5777,992,2159,0,2843,0,958
5778,2133,2167,0,3056,0,1499
5779,1785,1725,0,2742,0,5902
5780,1785,1724,0,2742,0,5907
5781,2253,3037,0,55,0,6221
5782,1827,1000,0,2107,0,3477
5783,2997,67,0,1823,0,4596
5784,1021,114,0,2123,0,134
5785,1188,554,0,2707,0,1784
5786,82,464,0,2682,0,2345
5787,546,1542,0,2634,0,5583
5788,2544,1618,0,2869,0,5101
5789,2066,1403,0,1885,0,4756
5790,2083,1480,0,2737,0,4762
5791,548,1674,0,2632,0,5614
5792,2707,388,0,2752,0,2294
5793,2912,728,0,2181,0,2751
5794,3024,483,0,2998,0,1419
5795,1280,2379,0,3109,0,1242
5796,2214,2290,0,3066,0,1597
5797,2285,729,0,1509,0,2505
5798,870,2302,0,2220,0,6713
5799,308,57,0,7,0,4844
5800,445,664,0,929,0,2770
5801,1483,2595,0,2080,0,5968
5802,1284,2367,0,3110,0,1236
5803,304,3238,0,221,0,6396
5804,1511,794,0,999,0,3024
5805,1280,2373,0,3109,0,1239
5806,1856,1041,0,2040,0,3975
5807,1389,2490,0,1451,0,6820
5808,217,202,0,961,0,393
5809,1880,2313,0,3116,0,1369
5810,1097,1652,0,2596,0,5662
5811,1943,68,0,1235,0,203
5812,917,1273,0,685,0,3923
5813,2239,838,0,2141,0,3038
5814,830,35,0,2130,0,5807
5815,3078,2543,0,1190,0,6863
5816,403,2185,0,2729,0,1112
5817,1540,251,0,1133,0,3537
5818,2745,174,0,2114,0,4877
5819,2996,57,0,1822,0,4587
5820,3161,1477,0,1812,0,4675
5821,2508,487,0,2898,0,1735
5822,1015,81,0,2126,0,127
5823,153,1774,0,1640,0,6661
5824,543,1548,0,2631,0,5621
5825,1908,2164,0,1636,0,6642
5826,815,479,0,2673,0,2110
5827,276,2169,0,3039,0,654
5828,2711,1280,0,2099,0,4277
5829,2305,29,0,581,0,5242
5830,2891,1025,0,1299,0,3254
5831,700,2804,0,2346,0,7145
5832,265,949,0,1239,0,3558
5833,1387,3345,0,2267,0,5915
5834,3171,894,0,2132,0,3305
5835,1823,1137,0,1175,0,4168
5836,760,1073,0,2515,0,4375
5837,235,274,0,1916,0,458
5838,1993,964,0,2065,0,3364
5839,1346,2627,0,2236,0,6954
5840,2837,2448,0,2253,0,6783
5841,1395,2735,0,413,0,7087
5842,2465,1511,0,1545,0,4586
5843,558,2144,0,3088,0,850
5844,2873,1693,0,2930,0,5311
5845,838,1236,0,1585,0,4341
5846,562,2223,0,3089,0,867
5847,2815,2475,0,1452,0,6801
5848,2379,44,0,560,0,2984
5849,2884,910,0,1217,0,3228
5850,1261,1238,0,1702,0,3729
5851,1363,3346,0,1851,0,5952
5852,2517,548,0,2900,0,1739
5853,337,87,0,505,0,226
5854,3368,2514,0,1684,0,5966
5855,3427,2633,0,3150,0,6923
5856,3206,973,0,1973,0,3331
5857,621,30,0,1177,0,341
5858,345,60,0,515,0,218
5859,1446,843,0,292,0,3521
5860,558,2145,0,3088,0,851
5861,2168,2330,0,2816,0,1448
5862,535,1136,0,1164,0,3848
5863,1113,1663,0,2602,0,5683
5864,3100,3234,0,831,0,6477
5865,1948,88,0,1584,0,184
5866,2789,402,0,2951,0,2024
5867,1582,239,0,1957,0,4795
5868,1869,1267,0,698,0,4130
5869,1761,1542,0,673,0,5024
5870,2174,1958,0,1442,0,7099
5871,502,2354,0,2880,0,818
5872,2168,2346,0,2816,0,1436
5873,1472,157,0,1789,0,2880
5874,3162,1523,0,2051,0,4684
5875,3019,434,0,2996,0,1302
5876,2008,587,0,325,0,2788
5877,2556,1747,0,2874,0,5154
5878,2790,394,0,2950,0,2020
5879,395,1112,0,1160,0,3881
5880,1975,673,0,1091,0,2640
5881,569,2390,0,3097,0,904
5882,2573,2679,0,135,0,7026
5883,2398,180,0,1204,0,3819
5884,2067,1367,0,1730,0,4656
5885,1580,43,0,2085,0,4726
5886,89,2335,0,3075,0,626
5887,1944,53,0,1237,0,194
5888,647,333,0,2619,0,2256
5889,3397,22,0,1654,0,502
5890,2186,2282,0,3064,0,1612
5891,2683,1239,0,720,0,4268
5892,1481,521,0,2716,0,2074
5893,2201,2302,0,3062,0,1634
5894,2196,1806,0,2541,0,5717
5895,2463,723,0,1479,0,2681
5896,1030,124,0,2123,0,148
5897,2897,909,0,1217,0,3227
5898,237,1902,0,3076,0,271
5899,2548,2278,0,3129,0,1667
5900,3007,193,0,906,0,1955
5901,796,582,0,651,0,2795
5902,494,1102,0,471,0,4040
5903,146,2479,0,1953,0,6817
5904,1460,1220,0,1495,0,4351
5905,1773,1582,0,2784,0,5075
5906,341,94,0,506,0,232
5907,3027,489,0,2999,0,1527
5908,2164,2169,0,2815,0,1372
5909,2164,2176,0,2815,0,1376
5910,929,1633,0,2838,0,5418
5911,3171,898,0,2132,0,3306
5912,2925,1676,0,2535,0,5504
5913,1920,3326,0,1855,0,6531
5914,997,2140,0,2833,0,945
5915,2202,2323,0,3062,0,1642
5916,2843,2424,0,1610,0,6745
5917,1406,2813,0,387,0,7184
5918,1762,2020,0,1256,0,584
5919,1679,131,0,1727,0,4563
5920,576,1898,0,2655,0,172
5921,2160,2140,0,3122,0,1478
5922,613,93,0,539,0,358
5923,2219,2109,0,3066,0,1553
5924,1300,1245,0,1782,0,4097
5925,1740,444,0,2796,0,1701
5926,2907,377,0,2552,0,2369
5927,1613,738,0,652,0,2634
5928,2683,841,0,719,0,3135
5929,1957,870,0,166,0,3366
5930,3158,1552,0,1040,0,4686
5931,2725,41,0,777,0,4800
5932,852,818,0,1766,0,3488
5933,213,172,0,961,0,391
5934,3015,444,0,2995,0,1281
5935,2394,16,0,1199,0,2971
5936,831,34,0,2130,0,5796
5937,2373,196,0,1147,0,858
5938,746,2239,0,3100,0,1181
5939,413,1230,0,1603,0,4451
5940,3428,2926,0,341,0,6105
5941,1925,2715,0,867,0,7048
5942,2127,2123,0,2942,0,1488
5943,2689,460,0,2746,0,2279
5944,3456,2720,0,402,0,7056
5945,2592,1639,0,2553,0,12
5946,926,2705,0,2074,0,7035
5947,96,2138,0,3075,0,612
5948,2957,1129,0,2146,0,4382
5949,3219,1684,0,3010,0,5885
5950,3275,2797,0,950,0,7159
5951,1244,927,0,2485,0,3398
5952,2471,477,0,2858,0,1891
5953,2000,16,0,1367,0,273
5954,595,1133,0,1161,0,4195
5955,2335,742,0,2276,0,2480
5956,2676,594,0,603,0,2585
5957,1302,1324,0,1809,0,4104
5958,1222,234,0,2024,0,4512
5959,284,21,0,595,0,4854
5960,2885,1004,0,1250,0,3215
5961,1779,1375,0,1729,0,4802
5962,2106,451,0,916,0,2457
5963,1776,1745,0,2784,0,5021
5964,1305,2263,0,3112,0,1221
5965,1181,7,0,1497,0,2903
5966,506,2302,0,2884,0,813
5967,103,1659,0,2581,0,5857
5968,1013,43,0,2129,0,82
5969,2075,1395,0,1885,0,4748
5970,1305,2262,0,3112,0,1220
5971,569,2387,0,3097,0,901
5972,2168,2326,0,2816,0,1451
5973,1908,2137,0,2480,0,6605
5974,2201,2303,0,3062,0,1632
5975,2615,3040,1,1658,0,6224
5976,2388,96,0,1165,0,3148
5977,2908,954,0,2034,0,3237
5978,34,1516,0,2292,0,4923
5979,630,100,0,2086,0,365
5980,2635,1330,0,2119,0,3833
5981,2416,919,0,561,0,3068
5982,2898,897,0,1591,0,3223
5983,1848,1052,0,1150,0,3986
5984,179,772,0,1932,0,2851
5985,982,2096,0,2843,0,930
5986,2617,2923,1,2210,0,6076
5987,2823,3156,0,71,0,6387
5988,3240,3039,0,63,0,6215
5989,1421,3185,0,2259,0,6432
5990,2132,2370,0,3058,0,1524
5991,1290,1315,0,1242,0,4102
5992,98,1621,0,2580,0,5828
5993,223,226,0,979,0,412
5994,380,553,0,2654,0,2182
5995,277,2082,0,3037,0,639
5996,1785,1726,0,2742,0,5903
5997,2170,1884,0,2813,0,342
5998,1356,2663,0,276,0,6976
5999,408,1096,0,2219,0,4380
6000,1501,526,0,2719,0,2121
6001,1709,357,0,2686,0,2402
6002,798,3009,0,30,0,6199
6003,202,88,0,1917,0,51
6004,560,2104,0,3088,0,838
6005,2425,309,0,2850,0,1786
6006,1406,2517,0,1291,0,6853
6007,1699,145,0,713,0,4545
6008,726,462,0,2660,0,2195
6009,2610,2419,0,1675,0,6756
6010,1523,2353,0,3071,0,1330
6011,1569,2010,0,376,0,6561
6012,953,2284,0,2842,0,1005
6013,128,2398,0,3120,0,1285
6014,1523,2346,0,3071,0,1325
6015,2221,2178,0,3066,0,1582
6016,2530,1869,0,2865,0,5222
6017,931,1704,0,2825,0,5433
6018,278,1603,0,1742,0,4840
6019,822,181,0,1430,0,22
6020,2004,594,0,330,0,2793
6021,676,1025,0,647,0,3866
6022,3074,1957,0,2502,0,311
6023,3219,1714,0,3010,0,5878
6024,1465,1288,0,1967,0,4354
6025,2809,2456,0,801,0,6770
6026,1411,2789,0,2334,0,7130
6027,2354,843,0,1295,0,3534
6028,1933,1104,0,653,0,3895
6029,1997,1090,0,1365,0,3901
6030,2138,1422,0,1746,0,4824
6031,835,2122,0,2518,0,913
6032,2168,2364,0,2816,0,1420
6033,2730,49,0,776,0,4869
6034,1146,2893,0,48,0,6073
6035,2602,1996,0,1582,0,6532
6036,341,93,0,510,0,231
6037,932,1855,0,2839,0,5459
6038,1109,1539,0,2600,0,5645
6039,1289,742,0,1179,0,2567
6040,728,1086,0,531,0,4059
6041,782,1080,0,1125,0,4076
6042,2081,1194,0,1314,0,4410
6043,1793,1652,0,2784,0,5085
6044,3228,410,0,2848,0,1863
6045,824,165,0,626,0,0
6046,1865,4,0,1260,0,2891
6047,507,2380,0,2885,0,827
6048,1827,998,0,2107,0,3476
6049,2309,141,0,684,0,5268
6050,2034,135,0,1424,0,528
6051,1228,815,0,762,0,3380
6052,57,220,0,321,0,4704
6053,2862,1715,0,2928,0,5332
6054,710,2788,0,564,0,7126
6055,570,2258,0,3099,0,876
6056,1194,481,0,2711,0,1766
6057,834,2299,0,2517,0,928
6058,2446,1059,0,1140,0,3102
6059,1684,71,0,767,0,4535
6060,559,2138,0,3088,0,845
6061,2189,1637,0,2539,0,5749
6062,1459,2255,0,2522,0,1263
6063,1099,1632,0,2596,0,5652
6064,218,248,0,978,0,422
6065,139,3097,0,35,0,6303
6066,2679,726,0,617,0,2617
6067,464,2146,0,3041,0,745
6068,2428,482,0,2849,0,1883
6069,1012,48,0,2129,0,88
6070,921,1234,0,1920,0,3931
6071,932,1852,0,2839,0,5465
6072,2302,20,0,915,0,4601
6073,187,144,0,1234,0,5108
6074,3217,1829,0,3008,0,5864
6075,2664,969,0,222,0,3163
6076,1794,1572,0,2784,0,5066
6077,713,2721,0,2317,0,7036
6078,1264,1243,0,1733,0,3735
6079,1451,1260,0,1317,0,4362
6080,2713,592,0,2121,0,2586
6081,2408,116,0,2014,0,3405
6082,3144,1792,0,2986,0,5262
6083,2595,2291,0,1600,0,5939
6084,2823,2964,0,1977,0,6151
6085,2081,1305,0,1309,0,4425
6086,2074,1524,0,1885,0,4722
6087,2821,3068,0,856,0,6274
6088,1907,3132,1,890,0,6333
6089,2685,727,0,1042,0,2618
6090,2677,462,0,602,0,2311
6091,1305,1531,0,1735,0,4881
6092,279,1673,0,1743,0,4894
6093,3409,2595,0,1525,0,6884
6094,2384,140,0,358,0,3370
6095,357,551,0,2639,0,2153
6096,2312,211,0,1169,0,5333
6097,3183,2382,0,2408,0,6697
6098,1399,2320,0,1462,0,6712
6099,824,171,0,626,0,10
6100,2900,611,0,1804,0,2710
6101,410,1095,0,2219,0,4378
6102,2927,1637,0,2531,0,5487
6103,1308,570,0,2109,0,2553
6104,1300,1249,0,1782,0,4098
6105,192,152,0,1583,0,5223
6106,202,82,0,1917,0,45
6107,211,361,0,1867,0,448
6108,2427,474,0,2849,0,1878
6109,2162,1960,0,2812,0,353
6110,352,53,0,521,0,4836
6111,2350,317,0,2911,0,911
6112,2417,514,0,2857,0,1899
6113,1877,869,0,1701,0,3027
6114,3161,1466,0,1812,0,4673
6115,657,1542,0,2629,0,4983
6116,3172,820,0,2030,0,3314
6117,3183,2376,0,2408,0,6696
6118,240,2199,0,3035,0,699
6119,2042,145,0,1401,0,536
6120,2215,2194,0,3066,0,1594
6121,1823,1143,0,1175,0,4169
6122,2618,1960,0,1678,0,7107
6123,2046,136,0,1420,0,529
6124,2927,1602,0,2531,0,5489
6125,545,1549,0,2614,0,5578
6126,381,342,0,2645,0,2175
6127,644,321,0,2625,0,2255
6128,634,1018,0,498,0,3551
6129,927,3206,0,2342,0,6455
6130,3015,430,0,2995,0,1217
6131,534,1319,0,172,0,3862
6132,2502,1305,0,195,0,3689
6133,3134,1826,0,205,0,6169
6134,1953,224,0,1594,0,465
6135,3096,2286,0,1628,0,6685
6136,533,1273,0,577,0,3847
6137,146,2465,0,1951,0,6803
6138,3318,1012,0,589,0,3376
6139,2889,2331,0,2937,0,1717
6140,3327,2314,0,1623,0,6686
6141,33,1541,0,1753,0,4946
6142,2566,2793,0,1912,0,7143
6143,2069,1462,0,1885,0,4734
6144,146,3279,0,366,0,6535
6145,2081,1211,0,1322,0,4414
6146,1123,1156,0,1849,0,4008
6147,1045,414,0,2594,0,2150
6148,3316,1877,0,3032,0,154
6149,623,110,0,1485,0,329
6150,744,2125,0,3100,0,1171
6151,941,1388,0,3153,0,4624
6152,2275,403,0,2891,0,1948
6153,922,1038,0,2027,0,3956
6154,18,2385,0,258,0,6675
6155,199,98,0,1917,0,58
6156,1014,125,0,2123,0,141
6157,2068,1502,0,1885,0,4715
6158,309,58,0,7,0,4845
6159,2927,1625,0,2531,0,5484
6160,2466,661,0,1510,0,2669
6161,2463,727,0,1479,0,2683
6162,529,2972,0,885,0,6149
6163,1213,31,0,355,0,4390
6164,3258,2550,0,1958,0,6874
6165,2471,495,0,2859,0,1897
6166,30,1522,0,2292,0,4925
6167,401,423,0,1887,0,2432
6168,26,970,0,324,0,3545
6169,1201,19,0,351,0,4281
6170,33,1543,0,1753,0,4948
6171,2675,1154,0,544,0,4259
6172,1571,3314,0,1642,0,6540
6173,660,1522,0,2629,0,4968
6174,153,2239,0,1949,0,6669
6175,3172,828,0,2030,0,3315
6176,478,206,0,453,0,554
6177,2689,354,0,2746,0,2275
6178,427,1121,0,645,0,4035
6179,50,189,0,316,0,4661
6180,1154,3095,0,1567,0,6302
6181,2883,1809,0,2934,0,5374
6182,881,340,0,2692,0,1988
6183,3145,1847,0,2993,0,5267
6184,2845,2417,0,1609,0,6743
6185,1726,597,0,1105,0,2489
6186,768,64,0,1643,0,5580
6187,153,1801,0,108,0,6570
6188,3071,1168,0,2560,0,3917
6189,2867,1646,0,2929,0,5303
6190,748,706,0,1925,0,2551
6191,2674,1292,0,443,0,4280
6192,3354,2255,0,2735,0,1148
6193,46,1552,0,1744,0,4952
6194,2862,1718,0,2928,0,5334
6195,2636,1189,0,1792,0,3789
6196,1782,1548,0,2784,0,5048
6197,2862,1683,0,2928,0,5323
6198,728,1103,0,531,0,4061
6199,1277,1281,0,264,0,4100
6200,1104,2215,0,3081,0,1090
6201,1453,1303,0,1310,0,4365
6202,1778,1532,0,2784,0,5006
6203,149,3140,0,2453,0,6350
6204,2391,277,0,1186,0,4164
6205,3352,2172,0,3146,0,1156
6206,138,2961,0,921,0,6158
6207,1963,737,0,642,0,2643
6208,341,92,0,500,0,230
6209,420,2103,0,2496,0,736
6210,2594,1208,0,2356,0,4225
6211,3217,1823,0,3008,0,5870
6212,1840,1022,0,345,0,3970
6213,3076,2875,0,1492,0,6035
6214,2887,2427,0,1837,0,1866
6215,3133,1967,0,1880,0,6084
6216,2557,1645,0,2876,0,5110
6217,1800,2217,0,3115,0,1776
6218,753,942,0,2157,0,2995
6219,392,1236,0,721,0,3877
6220,3158,1561,0,1040,0,4689
6221,2449,565,0,2860,0,1920
6222,2551,1670,0,2863,0,5119
6223,3105,1941,0,95,0,7030
6224,343,64,0,512,0,224
6225,117,1220,0,635,0,3904
6226,1743,442,0,2796,0,1699
6227,293,344,0,2604,0,2077
6228,626,37,0,1765,0,349
6229,2960,1434,0,2296,0,4655
6230,1158,3024,1,379,0,6205
6231,2615,3149,1,2243,0,6356
6232,720,3226,1,302,0,6447
6233,295,505,0,2607,0,2081
6234,2838,2450,0,2252,0,6749
6235,1244,941,0,2485,0,3403
6236,919,1115,0,953,0,3937
6237,1762,2022,0,1256,0,586
6238,187,151,0,1234,0,5159
6239,3085,2546,0,1985,0,6878
6240,2231,773,0,1487,0,2931
6241,1217,190,0,2026,0,4495
6242,1785,1728,0,2742,0,5906
6243,252,2139,0,3038,0,701
6244,2850,2439,0,1615,0,6748
6245,1318,3218,0,1473,0,6406
6246,226,389,0,1762,0,491
6247,3437,2626,0,1494,0,5976
6248,1469,219,0,729,0,2868
6249,2987,285,0,1826,0,3615
6250,1761,1508,0,673,0,4907
6251,1862,3350,0,1,0,5928
6252,3061,1793,0,3005,0,65
6253,2262,1755,0,2820,0,73
6254,3167,925,0,693,0,3276
6255,1119,1024,0,459,0,3996
6256,184,146,0,1234,0,5169
6257,192,151,0,1583,0,5216
6258,2932,1799,0,2534,0,5555
6259,470,1904,0,3082,0,314
6260,3259,3272,0,253,0,6522
6261,1038,358,0,2590,0,2137
6262,482,151,0,284,0,4957
6263,1170,249,0,745,0,2944
6264,685,1478,0,1745,0,4819
6265,1653,3150,0,727,0,6380
6266,1554,791,0,438,0,2963
6267,29,1514,0,2292,0,4916
6268,1198,297,0,2712,0,1741
6269,1983,365,0,2808,0,1954
6270,2368,1324,0,697,0,3628
6271,2959,1432,0,2295,0,4654
6272,3254,500,0,3018,0,2062
6273,2452,748,0,1187,0,2687
6274,1619,2965,0,2315,0,6127
6275,1677,180,0,2401,0,783
6276,2344,507,0,2915,0,1092
6277,2630,1295,0,1163,0,3821
6278,999,2185,0,2836,0,967
6279,1755,345,0,2679,0,2397
6280,654,1536,0,2629,0,4978
6281,222,247,0,978,0,421
6282,1937,18,0,780,0,4829
6283,3404,2921,0,2381,0,6090
6284,3172,810,0,2030,0,3310
6285,251,1035,0,810,0,3572
6286,2873,1702,0,2930,0,5314
6287,1462,1002,0,1775,0,3526
6288,932,1859,0,2839,0,5462
6289,240,2185,0,3035,0,688
