author,datepublished,recipeyield,preptime,cooktime,recipecategory,totaltime,datemodified,publisher,isaccessibleforfree
0,4505,2825,2999,2531,3282,3452,2656,0,0
0,4506,2825,3000,2532,3283,3453,2657,0,0
0,4507,2826,3001,-1,3284,3454,2658,0,0
0,4508,2827,3002,2533,3285,3455,2659,0,0
0,4509,2827,3003,2534,3285,3456,2660,0,0
0,4510,2828,3004,2535,3286,3456,2661,0,0
0,4511,2828,3005,2536,3287,3457,2662,0,0
0,4512,-1,-1,2537,3288,3458,2663,0,0
0,4513,2829,3006,-1,3289,3459,2664,0,0
0,4514,2830,-1,-1,3290,-1,-1,0,0
0,4515,2831,3007,2537,3290,3460,-1,0,0
0,4516,2832,3008,2538,3291,3461,2665,0,0
0,4517,2833,3009,-1,3292,3462,-1,0,0
0,4518,2834,3010,2539,3293,3463,-1,0,0
0,4519,2834,-1,-1,3293,-1,-1,0,0
0,4520,2835,3011,-1,3294,3464,-1,0,0
0,4521,2836,3012,-1,3295,3465,2666,0,0
0,4522,2837,3013,2540,3296,3466,-1,0,0
0,4523,-1,3014,2541,3297,3467,-1,0,0
0,4524,2838,3014,2542,3298,3468,-1,0,0
0,4525,2839,3015,2543,3299,3469,-1,0,0
0,4526,2840,3016,-1,3300,3470,-1,0,0
0,4527,2840,3017,2544,3301,3471,2667,0,0
0,4528,2841,-1,-1,3302,-1,2668,0,0
0,4529,2842,-1,-1,3302,-1,2669,0,0
0,4530,2843,3018,2544,3303,3472,2670,0,0
0,4531,2844,3019,2544,3303,3473,2671,0,0
0,4532,-1,-1,-1,3304,-1,-1,0,0
0,4533,2845,3020,2545,3304,3474,2672,0,0
0,4534,2846,3021,2546,3304,3475,-1,0,0
0,4535,2847,3022,-1,3304,3476,2673,0,0
0,4536,2848,3023,-1,3305,3477,2674,0,0
0,4537,2849,3024,2547,3306,3478,2675,0,0
0,4538,2850,3025,2548,3307,3479,2676,0,0
0,4539,-1,-1,-1,3307,-1,-1,0,0
0,4540,2851,3026,2549,3308,3480,2677,0,0
0,4541,2851,3027,2550,3308,3481,2678,0,0
0,4542,2852,3028,2551,3308,3482,-1,0,0
0,4543,2853,3029,2552,3309,3483,2679,0,0
0,4544,2854,3029,2553,3310,3484,2680,0,0
0,4545,2855,3030,2554,3310,3485,2681,0,0
0,4546,-1,3031,2555,3311,3486,2682,0,0
0,4547,2856,3032,2556,3312,3487,2683,0,0
0,4548,2857,3033,2557,3313,3488,-1,0,0
0,4549,2858,3034,2557,3313,3489,2684,0,0
0,4550,2859,3035,2558,3313,3490,2685,0,0
0,4551,2860,3036,2559,3314,3491,2686,0,0
0,4552,2861,-1,-1,3314,-1,-1,0,0
0,4553,2862,3037,-1,3314,3492,2687,0,0
0,4554,2863,3038,2560,3314,3493,2688,0,0
0,4555,2864,3039,2561,3314,3494,-1,0,0
0,4556,2865,3039,2562,3314,3495,2689,0,0
0,4557,2866,3040,2563,3315,3496,2690,0,0
0,4558,2866,3041,-1,3316,3497,-1,0,0
0,4559,2866,3042,2564,3316,3498,-1,0,0
0,4560,2867,3043,2565,3316,3499,2691,0,0
0,4561,2868,3044,2565,3317,3500,2692,0,0
0,4562,2868,3045,-1,3318,3501,-1,0,0
0,4563,2869,3046,2566,3318,3502,-1,0,0
0,4564,2870,3046,2567,3319,3503,2693,0,0
0,4565,2871,3047,-1,3320,3504,2694,0,0
0,4566,2872,3048,2568,3321,3505,-1,0,0
0,4567,-1,3049,-1,3322,3506,-1,0,0
0,4568,2873,3050,2569,3323,3507,-1,0,0
0,4569,2874,3051,2570,3323,3508,2695,0,0
0,4570,2875,-1,-1,3324,-1,-1,0,0
0,4571,2876,3051,2571,3325,3509,2696,0,0
0,4572,2877,3052,2572,3326,3510,2697,0,0
0,4573,2878,-1,-1,3327,-1,2698,0,0
0,4574,2878,3053,2572,3328,3511,2699,0,0
0,4575,2878,-1,2573,3329,3511,-1,0,0
0,4576,2878,3054,-1,3330,3512,-1,0,0
0,4577,2878,3055,2574,3331,3513,2700,0,0
0,4578,2878,3056,2575,3332,3514,2701,0,0
0,4579,2879,3057,2576,3333,3515,-1,0,0
0,4580,2880,3058,2577,3334,3516,2702,0,0
0,4581,2881,3059,2577,3335,3517,-1,0,0
0,4582,2882,3060,-1,3335,3518,2703,0,0
0,4583,2882,3060,2578,3336,3519,2704,0,0
0,4584,2883,3061,-1,3337,3519,-1,0,0
0,4585,2884,3061,-1,3338,3519,-1,0,0
0,4586,2885,3061,2579,3339,3520,2705,0,0
0,4587,2886,3062,2580,3340,3521,-1,0,0
0,4588,2887,3063,2581,3341,3522,2706,0,0
0,4589,2888,3063,-1,3342,3523,2707,0,0
0,4590,2888,3064,2582,3343,3524,-1,0,0
0,4591,2888,3065,2583,3344,3525,2708,0,0
0,4592,-1,-1,-1,3345,-1,-1,0,0
0,4593,2889,3065,2584,3346,3526,2709,0,0
0,4594,2890,-1,-1,3347,-1,2710,0,0
0,4595,2890,3066,2585,3348,3526,-1,0,0
0,4596,2891,3067,2586,3348,3527,2711,0,0
0,4597,2892,3068,2587,3348,3528,2712,0,0
0,4598,2893,-1,-1,3348,-1,2713,0,0
0,4599,2894,-1,-1,3348,-1,-1,0,0
0,4600,2895,3069,-1,3349,3529,2714,0,0
0,4601,2896,3070,-1,3350,3530,2715,0,0
0,4602,-1,-1,-1,3351,-1,-1,0,0
0,4603,2897,3071,2588,3352,3531,2716,0,0
0,4604,2898,3072,2589,3353,3532,2717,0,0
0,4605,2899,3072,2590,3354,3533,2718,0,0
0,4606,2900,-1,-1,3355,-1,-1,0,0
0,4607,2900,3073,2591,3356,3534,2719,0,0
0,4608,2901,3074,2592,3357,3535,-1,0,0
0,4609,2902,-1,-1,3357,-1,2720,0,0
0,4610,2903,3075,2593,3357,3536,2721,0,0
0,4611,2904,3076,2594,3358,3536,2722,0,0
0,4612,2905,-1,-1,3359,-1,-1,0,0
0,4613,2906,3077,2595,3360,3537,-1,0,0
0,4614,2907,3078,2596,3361,3538,-1,0,0
0,4615,2908,3078,2597,3362,3539,2723,0,0
0,4616,-1,-1,-1,3362,-1,-1,0,0
0,4617,2908,3078,-1,3363,3540,2724,0,0
0,4618,2909,3079,2598,3363,3540,-1,0,0
0,4619,2909,3080,2599,3364,3540,2725,0,0
0,4620,2910,3080,2599,3365,3540,2726,0,0
0,4621,2911,-1,-1,3366,-1,2727,0,0
0,4622,-1,-1,-1,3367,-1,-1,0,0
0,4623,2911,-1,-1,3367,-1,-1,0,0
0,4624,-1,-1,-1,3367,-1,-1,0,0
0,4625,-1,-1,-1,3367,-1,2728,0,0
0,4626,2911,3081,2600,3367,3541,2729,0,0
0,4627,2912,3082,2601,3368,3542,2730,0,0
0,4628,2912,3083,-1,3369,3543,2731,0,0
0,4629,2913,3084,2602,3370,3544,-1,0,0
0,4630,2914,3085,2602,3371,3545,-1,0,0
0,4631,2915,-1,-1,3372,-1,-1,0,0
0,4632,2916,3086,-1,3373,3546,-1,0,0
0,4633,-1,-1,-1,3374,-1,-1,0,0
0,4634,2916,3087,2603,3375,3547,2732,0,0
0,4635,2917,3088,-1,3376,3547,2733,0,0
0,4636,2917,3089,-1,3377,3548,-1,0,0
0,4637,2918,3089,-1,3377,3548,2734,0,0
0,4638,2918,3090,-1,3378,3549,2735,0,0
0,4639,2919,3091,2603,3379,3550,2736,0,0
0,4640,2919,3092,2604,3380,3551,2737,0,0
0,4641,2920,3093,-1,3381,3552,-1,0,0
0,4642,2921,3094,2605,3382,3553,2738,0,0
0,4643,2922,3095,2606,3383,3554,2739,0,0
0,4644,2923,3096,2607,3384,3555,-1,0,0
0,4645,2924,3097,2607,3385,3556,-1,0,0
0,4646,2924,3097,2608,3386,3557,-1,0,0
0,4647,-1,3098,-1,3387,3557,2740,0,0
0,4648,2925,-1,-1,3388,-1,-1,0,0
0,4649,2925,3099,2609,3389,3558,2741,0,0
0,4650,2926,-1,-1,3390,-1,-1,0,0
0,4651,2927,3100,2610,3390,3559,2742,0,0
0,4652,2928,3101,-1,3390,3560,2743,0,0
0,4653,2929,-1,-1,3390,-1,2744,0,0
0,4654,2930,3102,2611,3391,3561,2745,0,0
0,4655,2931,3102,-1,3391,3562,2746,0,0
0,4656,2932,3103,-1,3392,3563,2747,0,0
0,4657,2933,3104,-1,3393,3564,2748,0,0
0,4658,2933,3105,2612,3393,3565,2749,0,0
0,4659,-1,-1,-1,3393,-1,-1,0,0
0,4660,-1,-1,-1,3394,-1,2750,0,0
0,4661,-1,3105,-1,3395,3566,2751,0,0
0,4662,2934,-1,-1,3396,-1,2752,0,0
0,4663,2935,3106,2613,3397,3567,2753,0,0
0,4664,2936,3107,-1,3398,3568,2754,0,0
0,4665,-1,-1,-1,3399,-1,-1,0,0
0,4666,2937,3108,2614,3399,3569,2755,0,0
0,4667,2938,-1,-1,3400,-1,2756,0,0
0,4668,2939,3109,2615,3401,3570,2757,0,0
0,4669,2939,-1,-1,3402,-1,2758,0,0
0,4670,2939,3110,2616,3403,3571,2759,0,0
0,4671,2939,3111,2617,3404,3572,2760,0,0
0,4672,2939,3111,2618,3404,3573,2761,0,0
0,4673,2939,3111,2619,3405,3574,2762,0,0
0,4674,-1,-1,-1,3406,-1,-1,0,0
0,4675,2940,3112,2620,3407,3575,2763,0,0
0,4676,2941,3113,2621,3408,3576,-1,0,0
0,4677,2942,3114,2622,3409,3577,-1,0,0
0,4678,2943,3115,2623,3409,3578,-1,0,0
0,4679,-1,-1,-1,3410,-1,-1,0,0
0,4680,2944,3116,2624,3411,3579,2764,0,0
0,4681,-1,-1,-1,3412,-1,-1,0,0
0,4682,2944,3117,2625,3413,3580,2765,0,0
0,4683,2945,3118,2626,3414,3581,2766,0,0
0,4684,2945,3118,-1,3415,3582,2767,0,0
0,4685,2946,3119,-1,3416,3583,2768,0,0
0,4686,2947,3120,-1,3417,3584,-1,0,0
0,4687,2948,-1,2627,3417,3585,-1,0,0
0,4688,2949,3120,2628,3417,3586,-1,0,0
0,4689,2950,3121,2629,3418,3587,2769,0,0
0,4690,2951,3122,-1,3419,3588,-1,0,0
0,4691,2951,-1,-1,3419,-1,-1,0,0
0,4692,2951,3123,2630,3419,3589,2770,0,0
0,4693,2952,3124,2631,3420,3590,2771,0,0
0,4694,2953,3125,2632,3421,3591,-1,0,0
0,4695,2953,3125,-1,3422,3592,-1,0,0
0,4696,2953,3126,-1,3422,3593,2772,0,0
0,4697,2954,3127,2632,3423,3594,2773,0,0
0,4698,2954,3128,2633,3423,3595,-1,0,0
0,4699,-1,-1,-1,3424,-1,2774,0,0
0,4700,2955,3129,2634,3425,3596,-1,0,0
0,4701,2955,3130,2634,3426,3597,-1,0,0
0,4702,2956,-1,-1,3427,-1,2775,0,0
0,4703,2957,3131,-1,3428,3598,-1,0,0
0,4704,2958,3131,2635,3429,3599,2776,0,0
0,4705,2959,3132,2636,3430,3600,2777,0,0
0,4706,2960,3133,-1,3431,3601,2778,0,0
0,4707,-1,-1,-1,3432,-1,-1,0,0
0,4708,2960,3134,2637,3432,3602,2779,0,0
0,4709,2960,3135,2638,3433,3603,2780,0,0
0,4710,-1,-1,-1,3434,-1,2781,0,0
0,4711,2960,3136,2639,3435,3604,2782,0,0
0,4712,2961,3136,-1,3436,3605,-1,0,0
0,4713,2961,3137,2640,3437,3606,-1,0,0
0,4714,2961,3138,2641,3438,3607,-1,0,0
0,4715,2961,-1,-1,3438,-1,-1,0,0
0,4716,2962,3139,2642,3439,3608,2783,0,0
0,4717,2963,3140,2643,3440,3609,2784,0,0
0,4718,2963,3141,2644,3441,3609,2785,0,0
0,4719,2963,3141,2645,3441,3610,-1,0,0
0,4720,2964,3142,2646,3441,3611,2786,0,0
0,4721,2965,3143,-1,3442,3612,2787,0,0
0,4722,2966,3144,2647,3442,3613,2788,0,0
0,4723,2966,3145,-1,3443,3614,2789,0,0
0,4724,-1,3146,2648,3443,3615,2790,0,0
0,4725,2966,-1,-1,3443,-1,2791,0,0
0,4726,-1,-1,-1,-1,-1,-1,0,0
0,4727,2967,3147,-1,3443,3616,-1,0,0
0,4728,-1,-1,-1,3444,-1,-1,0,0
0,4729,2968,3148,-1,3445,3617,2792,0,0
0,4730,2969,-1,-1,3446,-1,-1,0,0
0,4731,2970,3149,2649,3446,3618,-1,0,0
0,4732,2971,3150,-1,3447,3619,2793,0,0
0,4733,2972,-1,-1,3447,-1,2794,0,0
0,4734,2972,3150,2650,3448,3620,2795,0,0
0,4735,2972,3150,2651,3448,3621,2796,0,0
0,4736,-1,-1,-1,3449,-1,2797,0,0
0,4737,2972,3151,2652,3450,3622,2798,0,0
0,4738,2973,3152,2653,3450,3623,2799,0,0
0,4739,2974,-1,-1,3451,-1,2800,0,0
0,4740,2975,3153,2654,3452,3624,2801,0,0
0,4741,2976,3154,2655,3453,3625,2802,0,0
0,4742,2977,3155,2656,3454,3626,2803,0,0
0,4743,2977,3156,2657,3455,3627,2804,0,0
0,4744,-1,-1,-1,3456,-1,2805,0,0
0,4745,2978,3157,2658,3457,3628,-1,0,0
0,4746,2979,3158,2659,3458,3629,2806,0,0
0,4747,2980,3159,2660,3459,3630,-1,0,0
0,4748,2981,3159,2661,3460,3631,-1,0,0
0,4749,-1,-1,-1,3461,-1,-1,0,0
0,4750,2982,3160,2662,3462,3632,2807,0,0
0,4750,2982,3161,-1,3462,3632,2808,0,0
0,4751,2982,-1,-1,3463,-1,-1,0,0
0,4752,-1,-1,-1,3464,3633,-1,0,0
0,4753,2983,3162,2663,3465,3634,2809,0,0
0,4754,2983,3163,-1,3465,3635,-1,0,0
0,4755,2984,-1,-1,3465,-1,2810,0,0
0,4756,2985,3164,2664,3466,3636,2811,0,0
0,4757,2986,3165,2665,3466,3637,-1,0,0
0,4758,2987,3166,2666,3466,3638,2812,0,0
0,4759,2987,-1,2667,3466,3639,-1,0,0
0,4760,-1,-1,-1,3467,-1,-1,0,0
0,4761,2988,3167,2668,3468,3640,2813,0,0
0,4762,2989,3168,2669,3469,3641,2814,0,0
0,4763,-1,-1,-1,3469,-1,-1,0,0
0,4764,2989,3169,2670,3469,3642,-1,0,0
0,4765,2990,3169,2670,3469,3642,-1,0,0
0,4766,2990,-1,-1,3469,-1,2815,0,0
0,4767,2991,-1,-1,3469,-1,-1,0,0
0,4768,-1,-1,-1,3469,-1,-1,0,0
0,4769,2992,3170,-1,3470,3643,2816,0,0
0,4770,2993,-1,-1,3471,-1,2817,0,0
0,4771,2993,3171,2671,3472,3644,2818,0,0
0,4772,-1,-1,-1,3473,-1,-1,0,0
0,4773,2994,3172,2672,3473,3645,2819,0,0
0,4774,2995,3172,-1,3474,3646,2820,0,0
0,4775,2996,3173,2673,3475,3647,-1,0,0
0,4776,2997,3173,-1,3476,3648,2821,0,0
0,4777,2998,-1,-1,3477,-1,2822,0,0
0,4778,2999,3174,2674,3477,3649,2823,0,0
0,4779,3000,-1,-1,3477,-1,-1,0,0
0,4780,3001,3175,2675,3477,3650,2824,0,0
0,4781,3002,3176,2676,3478,3651,-1,0,0
0,4782,3003,3177,-1,3478,3652,2825,0,0
0,4783,3003,3178,2677,3479,3653,2826,0,0
0,4784,3004,3179,-1,3480,3654,-1,0,0
0,4785,3005,3180,-1,3481,3655,2827,0,0
0,4786,3005,3181,-1,3482,3656,2828,0,0
0,4787,3006,3181,2678,3483,3657,2829,0,0
0,4788,3007,3182,2679,3483,3658,-1,0,0
0,4789,-1,-1,-1,3483,-1,-1,0,0
0,4789,-1,-1,-1,3483,-1,-1,0,0
0,4790,-1,3183,2679,3483,3659,2830,0,0
0,4791,3008,3184,2680,3484,3660,2831,0,0
0,4792,3008,3185,2681,3484,3661,-1,0,0
0,4793,3009,-1,-1,3485,-1,2832,0,0
0,4794,3009,3186,2682,3485,3662,2833,0,0
0,4795,-1,-1,-1,3485,-1,-1,0,0
0,4796,3010,3187,2683,3486,3663,-1,0,0
0,4797,3011,3188,2684,3487,3664,-1,0,0
0,4798,3012,3188,-1,3488,3665,2834,0,0
0,4799,3013,3189,-1,3489,3666,2835,0,0
0,4800,3014,3190,-1,3490,3667,2836,0,0
0,4801,3015,3191,-1,3491,3668,2837,0,0
0,4802,3015,3192,2685,3492,3669,2838,0,0
0,4803,3015,3193,-1,3493,3670,2839,0,0
0,4804,3016,3194,-1,3494,3671,-1,0,0
0,4805,3017,3195,2686,3495,3672,2840,0,0
0,4806,3017,3196,2687,3496,3673,-1,0,0
0,4807,3018,3197,2688,3497,3674,-1,0,0
0,4808,-1,-1,-1,3497,-1,-1,0,0
0,4809,3019,3197,2689,3497,3675,-1,0,0
0,4810,3020,3198,-1,3498,3676,2841,0,0
0,4811,3021,3199,2690,3498,3677,-1,0,0
0,4812,-1,-1,-1,3499,-1,-1,0,0
0,4813,3021,3199,2691,3499,3678,-1,0,0
0,4814,-1,-1,-1,3499,-1,2842,0,0
0,4815,3022,-1,-1,3499,-1,-1,0,0
0,4816,3023,-1,-1,3500,-1,2843,0,0
0,4817,3023,3200,-1,3501,3679,-1,0,0
0,4818,3023,3201,2692,3502,3680,2844,0,0
0,4819,3024,-1,-1,3503,-1,-1,0,0
0,4820,3025,-1,-1,3504,-1,-1,0,0
0,4821,3026,3202,2693,3505,3681,2845,0,0
0,4822,3026,3203,2694,3505,3682,2846,0,0
0,4823,3026,3203,2695,3506,3683,2847,0,0
0,4824,3026,-1,-1,3507,-1,-1,0,0
0,4825,3027,3204,2696,3508,3684,-1,0,0
0,4826,3028,-1,-1,3509,-1,-1,0,0
0,4827,3029,3205,2697,3510,3685,2848,0,0
0,4828,-1,-1,-1,3510,-1,-1,0,0
0,4829,3029,3206,2698,3511,3686,2849,0,0
0,4830,-1,-1,-1,3511,-1,-1,0,0
0,4831,3030,3206,-1,3511,3687,2850,0,0
0,4832,3031,3207,2699,3512,3688,-1,0,0
0,4833,3032,3208,2700,3513,3689,-1,0,0
0,4834,3033,3209,-1,3514,3690,2851,0,0
0,4834,3034,3210,2701,3514,3691,2852,0,0
0,4835,-1,-1,-1,3515,-1,-1,0,0
0,4836,3035,3210,2702,3516,3692,-1,0,0
0,4837,3036,3211,2703,3517,3693,2853,0,0
0,4838,3037,3212,-1,3518,3694,2854,0,0
0,4839,3038,3213,2704,3519,3695,2855,0,0
0,4840,3038,3214,2705,3520,3696,2856,0,0
0,4841,3039,-1,-1,3520,-1,-1,0,0
0,4842,3040,3215,-1,3521,3697,2857,0,0
0,4843,3041,3216,-1,3522,3698,-1,0,0
0,4844,3041,-1,-1,3523,-1,-1,0,0
0,4845,3041,3217,2706,3524,3698,2858,0,0
0,4846,3042,3218,2707,3525,3699,2859,0,0
0,4847,3043,3219,-1,3526,3700,2860,0,0
0,4848,-1,-1,-1,3526,-1,-1,0,0
0,4849,3044,3220,2708,3527,3701,2861,0,0
0,4850,3044,3221,2709,3528,3702,-1,0,0
0,4851,-1,-1,-1,3529,-1,-1,0,0
0,4852,3045,3222,2710,3530,3702,2862,0,0
0,4853,3046,3223,-1,3531,3703,-1,0,0
0,4854,3046,3224,2711,3532,3703,2863,0,0
0,4855,3047,3225,-1,3533,3704,-1,0,0
0,4856,3048,3226,2712,3534,3705,-1,0,0
0,4857,3048,-1,-1,3535,-1,2864,0,0
0,4858,3049,3227,-1,3536,3706,2865,0,0
0,4859,3050,3228,2713,3537,3707,2866,0,0
0,4860,3051,3229,2714,3538,3708,2867,0,0
0,4861,3052,3230,2715,3538,3709,2868,0,0
0,4862,3053,3231,-1,3539,3710,2869,0,0
0,4863,3054,3231,2716,3540,3711,2870,0,0
0,4864,3055,3232,2717,3541,3712,-1,0,0
0,4865,3055,3233,2718,3542,3713,2871,0,0
0,4866,3056,3234,2719,3542,3714,-1,0,0
0,4867,3057,-1,-1,3543,-1,-1,0,0
0,4868,-1,3234,2720,3543,3715,-1,0,0
0,4869,-1,-1,-1,3543,-1,2872,0,0
0,4870,-1,3235,2721,3543,3716,-1,0,0
0,4871,3058,3236,2722,3543,3717,-1,0,0
0,4872,3059,3237,2723,3544,3718,2873,0,0
0,4873,3060,-1,-1,3545,-1,-1,0,0
0,4874,-1,-1,-1,3545,-1,-1,0,0
0,4875,3061,3237,-1,3546,3719,2874,0,0
0,4876,3062,3238,-1,3546,3720,2875,0,0
0,4877,3063,-1,-1,3547,-1,2876,0,0
0,4878,3064,3238,2724,3548,3721,2877,0,0
0,4879,3065,3238,2725,3549,3722,2878,0,0
0,4880,3065,3239,2726,3550,3723,2879,0,0
0,4881,3066,3240,2727,3550,3724,2880,0,0
0,4882,3066,3241,2728,3551,3725,-1,0,0
0,4883,-1,-1,-1,3552,-1,2881,0,0
0,4884,3067,3242,2729,3553,3726,2882,0,0
0,4885,3068,3243,2730,3554,3727,2883,0,0
0,4886,3069,3243,-1,3554,3728,2884,0,0
0,4887,3070,3244,2731,3555,3729,2885,0,0
0,4888,3071,3245,2732,3556,3730,2886,0,0
0,4889,3071,3246,-1,3557,3731,2887,0,0
0,4890,3072,3247,-1,3558,3732,2888,0,0
0,4891,3073,3248,2733,3558,3733,2889,0,0
0,4892,3074,3249,2734,3558,3734,-1,0,0
0,4893,3075,3250,-1,3559,3735,-1,0,0
0,4894,3076,-1,-1,3560,-1,-1,0,0
0,4895,-1,3251,2735,3560,3736,2890,0,0
0,4896,3077,-1,-1,3561,-1,-1,0,0
0,4897,3078,3251,2736,3561,3737,2891,0,0
0,4898,3078,3252,2736,3562,3738,2892,0,0
0,4899,3078,3253,2737,3563,3739,-1,0,0
0,4900,3079,3254,2738,3564,3740,2893,0,0
0,4901,3080,3255,2739,3565,3741,-1,0,0
0,4902,3081,3256,2740,3566,3742,2894,0,0
0,4903,3081,3257,-1,3566,3743,2895,0,0
0,4904,3081,3257,2741,3567,3744,2896,0,0
0,4905,-1,-1,-1,3567,-1,2897,0,0
0,4906,3082,3258,2742,3567,3745,2898,0,0
0,4907,3083,3259,-1,3568,3746,-1,0,0
0,4908,-1,-1,-1,3569,-1,-1,0,0
0,4909,3084,3260,-1,3570,3747,-1,0,0
0,4910,3085,3261,-1,3571,3748,2899,0,0
0,4911,-1,-1,-1,3572,-1,2900,0,0
0,4912,3086,-1,-1,3572,-1,-1,0,0
0,4913,3086,3262,2743,3573,3749,2901,0,0
0,4914,3087,3263,-1,3574,3750,2902,0,0
0,4915,3088,-1,-1,3575,-1,2903,0,0
0,4916,3089,3264,-1,3576,3751,2904,0,0
0,4917,3090,3265,2744,3577,3752,2905,0,0
0,4918,3091,3266,2745,3577,3752,2906,0,0
0,4919,3092,3267,2746,3578,3753,-1,0,0
0,4920,3093,3268,2746,3578,3754,2907,0,0
0,4921,-1,-1,-1,3578,-1,-1,0,0
0,4922,3093,3269,-1,3579,3755,2908,0,0
0,4923,3094,3270,-1,3580,3756,-1,0,0
0,4924,3094,3271,2747,3580,3757,2909,0,0
0,4925,3095,3272,2747,3581,3758,2910,0,0
0,4926,3096,-1,-1,3582,-1,-1,0,0
0,4927,3097,3273,-1,3582,3759,2911,0,0
0,4928,3097,3274,2748,3583,3760,-1,0,0
0,4929,3098,3275,2749,3584,3761,2912,0,0
0,4930,3099,3276,-1,3585,3762,-1,0,0
0,4931,3100,3277,2750,3586,3763,-1,0,0
0,4932,3100,3278,-1,3586,3764,-1,0,0
0,4933,3101,3279,2751,3586,3765,-1,0,0
0,4934,3102,-1,-1,3587,-1,2913,0,0
0,4935,3102,3280,2752,3588,3766,2914,0,0
0,4936,-1,-1,-1,3589,-1,-1,0,0
0,4937,3103,3281,2753,3590,3767,-1,0,0
0,4937,3104,3282,2754,3590,3768,-1,0,0
0,4938,3105,3283,2755,3590,3769,-1,0,0
0,4939,3105,3283,-1,3590,3770,2915,0,0
0,4940,3106,3284,2756,3591,3771,2916,0,0
0,4941,3107,3285,2757,3592,3772,2917,0,0
0,4942,3107,3286,2758,3592,3773,2918,0,0
0,4943,3107,3287,-1,3593,3774,2919,0,0
0,4944,3108,3288,2759,3593,3775,2920,0,0
0,4945,3109,3289,2760,3593,3776,2921,0,0
0,4946,3110,3290,2761,3594,3777,2922,0,0
0,4947,3111,-1,-1,3595,-1,-1,0,0
0,4948,3112,3290,2761,3595,3777,2923,0,0
0,4949,-1,-1,-1,3595,-1,2924,0,0
0,4950,3113,3291,-1,3596,3778,-1,0,0
0,4951,3114,3292,2762,3597,3779,2925,0,0
0,4952,3114,3293,2763,3598,3780,2926,0,0
0,4953,3115,3294,2764,3599,3781,2927,0,0
0,4954,3116,-1,-1,3600,-1,-1,0,0
0,4955,3117,3294,-1,3601,3782,-1,0,0
0,4956,3118,3295,2765,3602,3783,-1,0,0
0,4957,3119,3296,2766,3602,3784,2928,0,0
0,4958,3120,3297,2767,3603,3785,-1,0,0
0,4959,3121,3298,2768,3604,3786,-1,0,0
0,4960,3122,3299,2769,3605,3787,2929,0,0
0,4961,3123,3299,2770,3606,3788,2930,0,0
0,4962,3124,3299,2771,3607,3789,2931,0,0
0,4963,3125,3300,2772,3608,3790,2932,0,0
0,4964,3126,3301,2773,3609,3791,2933,0,0
0,4965,3127,3302,-1,3610,3792,-1,0,0
0,4966,3128,3302,-1,3611,3793,2934,0,0
0,4967,3129,3303,2774,3612,3794,2935,0,0
0,4968,3129,3304,2775,3613,3795,2936,0,0
0,4969,3130,-1,-1,3614,-1,2937,0,0
0,4970,3131,-1,-1,3615,-1,2938,0,0
0,4971,3132,3305,2776,3616,3796,2939,0,0
0,4972,3133,3306,2777,3617,3797,2940,0,0
0,4973,3134,3307,-1,3618,3798,2941,0,0
0,4974,3135,3308,-1,3618,3799,2942,0,0
0,4975,3136,3309,-1,3619,3800,-1,0,0
0,4976,3137,3309,2778,3620,3801,2943,0,0
0,4977,3138,3310,2779,3621,3802,2944,0,0
0,4978,3139,3311,2780,3622,3803,-1,0,0
0,4979,3139,3312,2781,3622,3804,-1,0,0
0,4980,3140,3313,2782,3622,3805,2945,0,0
0,4981,3140,3314,2783,3623,3806,2946,0,0
0,4982,3141,3315,2784,3624,3807,-1,0,0
0,4983,3142,3316,-1,3625,3808,2947,0,0
0,4984,3143,3317,2785,3625,3809,2948,0,0
0,4985,-1,-1,-1,3625,-1,-1,0,0
0,4986,3143,3318,2786,3626,3810,-1,0,0
0,4987,3143,3319,2787,3627,3811,2949,0,0
0,4988,3143,3320,-1,3627,3812,2950,0,0
0,4989,3144,3320,2788,3628,3813,2951,0,0
0,4990,-1,-1,-1,3629,-1,-1,0,0
0,4991,3145,3321,2789,3630,3814,-1,0,0
0,4992,3145,3322,2790,3630,3815,2952,0,0
0,4993,-1,-1,-1,3631,-1,-1,0,0
0,4994,3146,3323,2791,3631,3816,2953,0,0
0,4995,3147,3324,-1,3631,3817,-1,0,0
0,4996,-1,-1,-1,3632,-1,-1,0,0
0,4997,3148,3325,2792,3633,3818,-1,0,0
0,4998,3149,3326,2793,3633,3819,-1,0,0
0,4999,-1,-1,-1,3634,-1,2954,0,0
0,5000,3150,3327,2794,3635,3820,-1,0,0
0,5001,-1,-1,-1,3636,-1,2955,0,0
0,5002,3150,3328,2795,3637,3821,-1,0,0
0,5003,-1,-1,-1,3637,-1,-1,0,0
0,5004,3150,-1,-1,3638,-1,-1,0,0
0,5005,3150,3329,2796,3639,3822,2956,0,0
0,5006,3150,3330,2797,3639,3823,-1,0,0
0,5007,-1,-1,-1,3640,-1,-1,0,0
0,5008,3151,3331,2798,3641,3824,-1,0,0
0,5009,3152,3332,2799,3641,3825,-1,0,0
0,5010,-1,-1,-1,3642,-1,-1,0,0
0,5011,3153,3333,2800,3643,3826,2957,0,0
0,5012,3154,3334,2801,3643,3827,2958,0,0
0,5013,3154,3335,2801,3644,3828,2959,0,0
0,5014,3155,3336,2802,3645,3829,-1,0,0
0,5015,3155,3336,2803,3645,3830,2960,0,0
0,5016,3156,3337,2804,3645,3831,2961,0,0
