recipeinstructions,author,recipeingredient,recipeyield,recipecategory,totaltime,recipecuisine,aggregaterating,nutrition,video,cookingmethod,mainentity,position,reviews
-1,-1,-1,8972,-1,11441,2546,-1,-1,-1,3633,586,11753,-1
-1,-1,-1,8973,4315,11442,2546,-1,-1,-1,3633,586,11754,-1
-1,-1,-1,8974,4316,11443,-1,-1,-1,-1,3634,586,11755,-1
-1,-1,-1,8975,4317,11444,2547,-1,-1,-1,3634,586,11756,-1
-1,-1,-1,8976,4317,11445,2548,-1,-1,-1,3635,586,11757,-1
-1,-1,-1,8977,4318,11446,-1,-1,-1,-1,3636,586,11758,-1
-1,-1,-1,8978,4319,11447,2549,-1,-1,-1,-1,586,11759,-1
-1,-1,-1,8979,4320,11448,2550,-1,-1,-1,3636,586,11760,-1
-1,-1,-1,8979,-1,11449,-1,-1,-1,-1,-1,586,11761,-1
-1,-1,-1,8980,4321,11450,2551,-1,-1,-1,-1,586,11762,-1
-1,-1,-1,8981,4322,11451,2551,-1,-1,-1,-1,586,11763,-1
-1,-1,-1,8982,4322,11452,-1,-1,-1,-1,-1,586,11764,-1
-1,-1,-1,8983,4322,11453,2551,-1,-1,-1,-1,586,11765,-1
-1,-1,-1,8984,4323,11454,2552,-1,-1,-1,-1,586,11766,-1
-1,-1,-1,8984,4323,11455,2552,-1,-1,-1,-1,586,11767,-1
-1,-1,-1,8984,4323,11456,-1,-1,-1,-1,-1,586,11768,-1
-1,-1,-1,8985,-1,11457,2553,-1,-1,-1,3637,586,11769,-1
-1,-1,-1,8986,4324,11458,-1,-1,-1,-1,-1,586,11770,-1
-1,-1,-1,8986,4324,11459,2554,-1,-1,-1,3638,586,11771,-1
-1,-1,-1,8987,4324,11460,2554,-1,-1,-1,-1,586,11772,-1
-1,-1,-1,8988,4325,11460,-1,-1,-1,-1,-1,586,11773,-1
-1,-1,-1,8989,4325,11461,-1,-1,-1,-1,3639,586,11774,-1
-1,-1,-1,8990,-1,11462,2555,-1,-1,-1,3640,586,11775,-1
-1,-1,-1,8991,4325,11463,2555,-1,-1,-1,3641,586,11776,-1
-1,-1,-1,8992,-1,11464,-1,-1,-1,-1,3642,586,11777,-1
-1,-1,-1,8993,4325,11465,-1,-1,-1,-1,3643,586,11778,-1
-1,-1,-1,8994,4325,11466,-1,-1,-1,-1,-1,586,11779,-1
-1,-1,-1,8994,4325,11467,-1,-1,-1,-1,-1,586,11780,-1
-1,-1,-1,8995,4326,11468,2555,-1,-1,-1,3644,586,11781,-1
-1,-1,-1,8996,4326,11469,2555,-1,-1,-1,3644,586,11782,-1
-1,-1,-1,8997,4327,11470,2556,-1,-1,-1,3645,586,11783,-1
-1,-1,-1,8998,-1,11471,-1,-1,-1,-1,-1,586,11784,-1
-1,-1,-1,8998,4328,11472,-1,-1,-1,-1,-1,586,11785,-1
-1,-1,-1,8998,-1,11473,-1,-1,-1,-1,-1,586,11786,-1
-1,-1,-1,8999,-1,11474,-1,-1,-1,-1,-1,587,-1,-1
-1,-1,-1,9000,4329,11475,2557,-1,-1,-1,3646,588,11787,-1
-1,-1,-1,9000,4330,11476,-1,-1,-1,-1,3647,588,11788,-1
-1,-1,-1,9001,4331,11477,-1,-1,-1,-1,3648,588,11789,-1
-1,-1,-1,9002,4331,11478,-1,-1,-1,-1,3648,588,11790,-1
-1,-1,-1,9003,4331,11479,2558,-1,-1,-1,3649,588,11791,-1
-1,-1,-1,9004,4331,11480,-1,-1,-1,-1,3650,588,11792,-1
-1,-1,-1,9005,4332,11481,-1,-1,-1,-1,3650,588,11793,-1
-1,-1,-1,9006,4333,11482,-1,-1,-1,-1,-1,588,11794,-1
-1,-1,-1,9007,4334,11483,-1,-1,-1,-1,-1,588,11795,-1
-1,-1,-1,9008,4335,11483,2559,-1,-1,-1,-1,588,11796,-1
-1,-1,-1,9009,4335,11484,-1,-1,-1,-1,3651,588,11797,-1
-1,-1,-1,9010,4336,11485,-1,-1,-1,-1,-1,588,11798,-1
-1,-1,-1,9011,4337,11486,-1,-1,-1,-1,3652,588,11799,-1
-1,-1,-1,9012,4338,11487,-1,-1,-1,-1,-1,588,11800,-1
-1,-1,-1,9013,-1,11488,-1,-1,-1,-1,3653,588,11801,-1
-1,-1,-1,9014,4338,11489,-1,-1,-1,-1,-1,588,11802,-1
-1,-1,-1,9015,4339,11490,-1,-1,-1,-1,-1,588,11803,-1
-1,-1,-1,9016,4340,11491,2560,-1,-1,-1,-1,588,11804,-1
-1,-1,-1,9017,4341,11492,2561,-1,-1,-1,3654,588,11805,-1
-1,-1,-1,9018,4342,11493,-1,-1,-1,-1,-1,588,11806,-1
-1,-1,-1,9018,4342,11494,-1,-1,-1,-1,3655,588,11807,-1
-1,-1,-1,9018,4342,11495,-1,-1,-1,-1,-1,588,11808,-1
-1,-1,-1,9019,4343,11496,2562,-1,-1,-1,3656,588,11809,-1
-1,-1,-1,9020,4343,11497,-1,-1,-1,-1,3656,588,11810,-1
-1,-1,-1,9021,-1,11498,-1,-1,-1,-1,3656,588,11811,-1
-1,-1,-1,9022,-1,11499,-1,-1,-1,-1,3656,588,11812,-1
-1,-1,-1,9023,-1,11500,-1,-1,-1,-1,-1,588,11813,-1
-1,-1,-1,9024,-1,11501,2563,-1,-1,-1,3656,588,11814,-1
-1,-1,-1,9025,4344,11502,-1,-1,-1,-1,-1,588,11815,-1
-1,-1,-1,9026,-1,11503,2564,-1,-1,-1,-1,588,11816,-1
-1,-1,-1,9027,4345,11504,2564,-1,-1,-1,3656,588,11817,-1
-1,-1,-1,9028,4346,11505,-1,-1,-1,-1,3657,588,11818,-1
-1,-1,-1,9028,4346,11506,-1,-1,-1,-1,-1,588,11819,-1
-1,-1,-1,9029,4347,11507,-1,-1,-1,-1,3658,588,11820,-1
-1,-1,-1,9030,-1,11508,-1,-1,-1,-1,-1,588,11821,-1
-1,-1,-1,9031,-1,11509,-1,-1,-1,-1,3658,588,11822,-1
-1,-1,-1,9032,4348,11510,-1,-1,-1,-1,3659,588,11823,-1
-1,-1,-1,9033,4348,11511,-1,-1,-1,-1,3659,588,11824,-1
-1,-1,-1,9033,4349,11512,-1,-1,-1,-1,3660,588,11825,-1
-1,-1,-1,9034,4350,11513,2564,-1,-1,-1,3661,588,11826,-1
-1,-1,-1,9035,4350,11514,-1,-1,-1,-1,-1,588,11827,-1
-1,-1,-1,9036,4350,11515,-1,-1,-1,-1,3661,588,11828,-1
-1,-1,-1,9037,4351,11516,-1,-1,-1,-1,-1,588,11829,-1
-1,-1,-1,9038,-1,11517,-1,-1,-1,-1,3661,588,11830,-1
-1,-1,-1,9039,4351,11518,-1,-1,-1,-1,3661,588,11831,-1
-1,-1,-1,9040,4351,11519,-1,-1,-1,-1,3662,588,11832,-1
-1,-1,-1,9041,-1,11520,2565,-1,-1,-1,3663,588,11833,-1
-1,-1,-1,9041,4351,11521,-1,-1,-1,-1,-1,588,11834,-1
-1,-1,-1,9042,-1,11522,2566,-1,-1,-1,3664,588,11835,-1
-1,-1,-1,9043,4351,11523,-1,-1,-1,-1,3664,588,11836,-1
-1,-1,-1,9043,4351,11524,-1,-1,-1,-1,-1,588,11837,-1
-1,-1,-1,9043,4351,11525,2567,-1,-1,-1,3665,588,11838,-1
-1,-1,-1,9043,-1,11526,-1,-1,-1,-1,3666,588,11839,-1
-1,-1,-1,9043,4352,11527,-1,-1,-1,-1,3667,588,11840,-1
-1,-1,-1,9043,4353,11528,-1,-1,-1,-1,-1,588,11841,-1
-1,-1,-1,9043,4354,11529,-1,-1,-1,-1,3668,588,11842,-1
-1,-1,-1,9044,4355,11530,2568,-1,-1,-1,3669,588,11843,-1
-1,-1,-1,9045,4356,11531,2569,-1,-1,-1,-1,588,11844,-1
-1,-1,-1,9046,4357,11532,-1,-1,-1,-1,3669,588,11845,-1
-1,-1,-1,9047,-1,11533,-1,-1,-1,-1,3669,588,11846,-1
-1,-1,-1,9048,4358,11533,-1,-1,-1,-1,3669,588,11847,-1
-1,-1,-1,9049,-1,11534,-1,-1,-1,-1,3669,588,11848,-1
-1,-1,-1,9050,-1,11535,2570,-1,-1,-1,3670,588,11849,-1
-1,-1,-1,9051,4358,11536,-1,-1,-1,-1,3671,588,11850,-1
-1,-1,-1,9052,4359,11536,-1,-1,-1,-1,3672,588,11851,-1
-1,-1,-1,9052,4360,11537,2570,-1,-1,-1,3672,588,11852,-1
-1,-1,-1,9053,4361,11538,-1,-1,-1,-1,-1,588,11853,-1
-1,-1,-1,9054,4362,11539,-1,-1,-1,-1,-1,588,11854,-1
-1,-1,-1,9055,4362,11540,2570,-1,-1,-1,3673,588,11855,-1
-1,-1,-1,9056,4362,11541,-1,-1,-1,-1,3673,588,11856,-1
-1,-1,-1,9057,-1,11542,-1,-1,-1,-1,3673,588,11857,-1
-1,-1,-1,9058,4362,11543,2570,-1,-1,-1,3673,588,11858,-1
-1,-1,-1,9058,-1,11544,-1,-1,-1,-1,-1,588,11859,-1
-1,-1,-1,9059,4362,11545,-1,-1,-1,-1,3673,588,11860,-1
-1,-1,-1,9060,4363,11546,-1,-1,-1,-1,-1,588,11861,-1
-1,-1,-1,9061,-1,11547,-1,-1,-1,-1,-1,588,11862,-1
-1,-1,-1,9062,4363,11548,-1,-1,-1,-1,3674,588,11863,-1
-1,-1,-1,9063,4363,11549,2571,-1,-1,-1,-1,588,11864,-1
-1,-1,-1,9064,4363,11550,2572,-1,-1,-1,-1,588,11865,-1
-1,-1,-1,9064,-1,11551,2573,-1,-1,-1,-1,588,11866,-1
-1,-1,-1,9064,-1,11552,-1,-1,-1,-1,3675,588,11867,-1
-1,-1,-1,9065,-1,11552,-1,-1,-1,-1,-1,588,11868,-1
-1,-1,-1,9066,4364,11553,2573,-1,-1,-1,3676,588,11869,-1
-1,-1,-1,9067,4364,11553,-1,-1,-1,-1,3677,588,11870,-1
-1,-1,-1,9068,4364,11554,-1,-1,-1,-1,-1,588,11871,-1
-1,-1,-1,9069,4364,11555,-1,-1,-1,-1,3677,588,11872,-1
-1,-1,-1,9070,4365,11556,-1,-1,-1,-1,3678,588,11873,-1
-1,-1,-1,9071,-1,11557,-1,-1,-1,-1,-1,588,11874,-1
-1,-1,-1,9072,4365,11557,-1,-1,-1,-1,3679,588,11875,-1
-1,-1,-1,9072,4366,11558,-1,-1,-1,-1,-1,588,11876,-1
-1,-1,-1,9073,-1,11559,2574,-1,-1,-1,-1,588,11877,-1
-1,-1,-1,9074,4366,11560,-1,-1,-1,-1,-1,588,11878,-1
-1,-1,-1,9074,4366,11561,2575,-1,-1,-1,3680,588,11879,-1
-1,-1,-1,9075,4366,11562,-1,-1,-1,-1,3680,588,11880,-1
-1,-1,-1,9076,-1,11563,-1,-1,-1,-1,3680,588,11881,-1
-1,-1,-1,9076,4366,11564,-1,-1,-1,-1,3681,588,11882,-1
-1,-1,-1,9076,4366,11564,2576,-1,-1,-1,-1,588,11883,-1
-1,-1,-1,9076,4366,11565,-1,-1,-1,-1,3682,588,11884,-1
-1,-1,-1,9076,4366,11566,2577,-1,-1,-1,3683,588,11885,-1
-1,-1,-1,9077,4366,11567,-1,-1,-1,-1,3683,588,11886,-1
-1,-1,-1,9078,4366,11568,-1,-1,-1,-1,3684,588,11887,-1
-1,-1,-1,9079,4366,11569,-1,-1,-1,-1,3685,588,11888,-1
-1,-1,-1,9080,4366,11570,-1,-1,-1,-1,3685,588,11889,-1
-1,-1,-1,9081,4366,11571,-1,-1,-1,-1,3686,588,11890,-1
-1,-1,-1,9082,4367,11572,-1,-1,-1,-1,3687,588,11891,-1
-1,-1,-1,9082,4367,11573,-1,-1,-1,-1,3688,588,11892,-1
-1,-1,-1,9083,4367,11574,-1,-1,-1,-1,3689,588,11893,-1
-1,-1,-1,9084,4368,11575,-1,-1,-1,-1,3690,588,11894,-1
-1,-1,-1,9085,4369,11576,-1,-1,-1,-1,-1,588,11895,-1
-1,-1,-1,9086,-1,11577,-1,-1,-1,-1,3691,588,11896,-1
-1,-1,-1,9086,4370,11578,-1,-1,-1,-1,3691,588,11897,-1
-1,-1,-1,9087,4371,11579,-1,-1,-1,-1,-1,588,11898,-1
-1,-1,-1,9088,4372,11580,2578,-1,-1,-1,3692,588,11899,-1
-1,-1,-1,9089,-1,11580,2579,-1,-1,-1,3692,588,11900,-1
-1,-1,-1,9090,4372,11581,-1,-1,-1,-1,-1,588,11901,-1
-1,-1,-1,9091,4372,11582,-1,-1,-1,-1,3692,588,11902,-1
-1,-1,-1,9092,4373,11583,-1,-1,-1,-1,3692,588,11903,-1
-1,-1,-1,9093,4374,11584,2580,-1,-1,-1,3692,588,11904,-1
-1,-1,-1,9093,4375,11585,-1,-1,-1,-1,3692,588,11905,-1
-1,-1,-1,9094,4375,11586,2581,-1,-1,-1,-1,588,11906,-1
-1,-1,-1,9095,4375,11587,2581,-1,-1,-1,-1,588,11907,-1
-1,-1,-1,9096,4375,11588,2581,-1,-1,-1,-1,588,11908,-1
-1,-1,-1,9097,4376,11589,2582,-1,-1,-1,3692,588,11909,-1
-1,-1,-1,9097,4376,11590,2583,-1,-1,-1,-1,588,11910,-1
-1,-1,-1,9097,4377,11591,-1,-1,-1,-1,-1,588,11911,-1
-1,-1,-1,9097,4378,11592,2584,-1,-1,-1,-1,588,11912,-1
-1,-1,-1,9098,4379,11593,-1,-1,-1,-1,-1,588,11913,-1
-1,-1,-1,9098,-1,11594,-1,-1,-1,-1,-1,589,-1,-1
-1,-1,-1,9099,4379,11595,-1,-1,-1,-1,-1,590,11914,-1
-1,-1,-1,9100,4380,11596,-1,-1,-1,-1,-1,590,11915,-1
-1,-1,-1,9101,4381,11597,-1,-1,-1,-1,3692,590,11916,-1
-1,-1,-1,9102,-1,11598,-1,-1,-1,-1,-1,590,11917,-1
-1,-1,-1,9103,4381,11599,-1,-1,-1,-1,-1,590,11918,-1
-1,-1,-1,9104,4382,11600,2584,-1,-1,-1,3692,590,11919,-1
-1,-1,-1,9104,4382,11601,2584,-1,-1,-1,3692,590,11920,-1
-1,-1,-1,9104,4382,11601,2585,-1,-1,-1,3692,590,11921,-1
-1,-1,-1,9104,4382,11602,-1,-1,-1,-1,3692,590,11922,-1
-1,-1,-1,9104,4382,11602,-1,-1,-1,-1,3692,590,11923,-1
-1,-1,-1,9105,4383,11602,-1,-1,-1,-1,3692,590,11924,-1
-1,-1,-1,9105,4383,11602,-1,-1,-1,-1,-1,590,11925,-1
-1,-1,-1,9106,4384,11603,2586,-1,-1,-1,-1,590,11926,-1
-1,-1,-1,9106,4384,11604,-1,-1,-1,-1,-1,590,11927,-1
-1,-1,-1,9107,4385,11605,2586,-1,-1,-1,3692,590,11928,-1
-1,-1,-1,9107,4385,11606,-1,-1,-1,-1,-1,590,11929,-1
-1,-1,-1,9107,4386,11607,-1,-1,-1,-1,3693,590,11930,-1
-1,-1,-1,9108,4387,11608,-1,-1,-1,-1,-1,590,11931,-1
-1,-1,-1,9109,4388,11609,-1,-1,-1,-1,3694,590,11932,-1
-1,-1,-1,9110,-1,11610,-1,-1,-1,-1,-1,590,11933,-1
-1,-1,-1,9111,4388,11611,2586,-1,-1,-1,3694,590,11934,-1
-1,-1,-1,9112,4389,11612,-1,-1,-1,-1,-1,591,-1,-1
-1,-1,-1,9112,4390,11613,-1,-1,-1,-1,-1,592,11935,-1
-1,-1,-1,9113,-1,11614,-1,-1,-1,-1,-1,592,11936,-1
-1,-1,-1,9114,-1,11615,-1,-1,-1,-1,-1,592,11937,-1
-1,-1,-1,9115,4391,11616,-1,-1,-1,-1,-1,592,11938,-1
-1,-1,-1,9115,4391,11617,-1,-1,-1,-1,-1,593,-1,-1
-1,-1,-1,9115,4391,11618,-1,-1,-1,-1,3695,594,11939,-1
-1,-1,-1,9115,4391,11619,-1,-1,-1,-1,-1,594,11940,-1
-1,-1,-1,9116,4392,11620,-1,-1,-1,-1,-1,594,11941,-1
-1,-1,-1,9116,4392,11621,-1,-1,-1,-1,3696,594,11942,-1
-1,-1,-1,9117,4392,11622,2587,-1,-1,-1,3696,594,11943,-1
-1,-1,-1,9118,4392,11623,-1,-1,-1,-1,3696,594,11944,-1
-1,-1,-1,9119,4392,11624,-1,-1,-1,-1,3696,594,11945,-1
-1,-1,-1,9119,4393,11625,-1,-1,-1,-1,3697,594,11946,-1
-1,-1,-1,9120,4394,11626,2588,-1,-1,-1,-1,594,11947,-1
-1,-1,-1,9120,4394,11627,2589,-1,-1,-1,3698,595,-1,-1
-1,-1,-1,9121,4394,11628,2590,-1,-1,-1,3699,596,11948,-1
-1,-1,-1,9122,4394,11629,-1,-1,-1,-1,-1,596,11949,-1
-1,-1,-1,9123,4395,11630,-1,-1,-1,-1,3700,596,11950,-1
-1,-1,-1,9124,4395,11631,-1,-1,-1,-1,-1,596,11951,-1
-1,-1,-1,9125,4396,11632,2591,-1,-1,-1,3701,596,11952,-1
-1,-1,-1,9126,4396,11633,-1,-1,-1,-1,-1,596,11953,-1
-1,-1,-1,9127,4396,11634,-1,-1,-1,-1,-1,596,11954,-1
-1,-1,-1,9127,4397,11635,-1,-1,-1,-1,3702,596,11955,-1
-1,-1,-1,9128,4397,11636,-1,-1,-1,-1,-1,596,11956,-1
-1,-1,-1,9129,4397,11637,-1,-1,-1,-1,-1,596,11957,-1
-1,-1,-1,9130,-1,11638,-1,-1,-1,-1,3703,596,11958,-1
-1,-1,-1,9131,4397,11639,-1,-1,-1,-1,3704,596,11959,-1
-1,-1,-1,9132,4397,11640,-1,-1,-1,-1,-1,596,11960,-1
-1,-1,-1,9132,-1,11641,-1,-1,-1,-1,3704,596,11961,-1
-1,-1,-1,9133,4397,11642,-1,-1,-1,-1,-1,596,11962,-1
-1,-1,-1,9134,-1,11643,-1,-1,-1,-1,-1,596,-1,-1
-1,-1,-1,9135,-1,11644,-1,-1,-1,-1,-1,596,-1,-1
-1,-1,-1,9136,-1,11645,2592,-1,-1,-1,3705,596,-1,-1
-1,-1,-1,9137,-1,11646,-1,-1,-1,-1,3706,596,11963,-1
-1,-1,-1,9138,4398,11647,-1,-1,-1,-1,3707,596,11964,-1
-1,-1,-1,9139,4399,11648,-1,-1,-1,-1,3707,596,11965,-1
-1,-1,-1,9140,4400,11649,2593,-1,-1,-1,3707,596,11966,-1
-1,-1,-1,9140,4400,11650,-1,-1,-1,-1,3707,596,11967,-1
-1,-1,-1,9141,4401,11651,2594,-1,-1,-1,3707,596,11968,-1
-1,-1,-1,9141,-1,11652,2594,-1,-1,-1,3707,596,11969,-1
-1,-1,-1,9141,4401,11653,2594,-1,-1,-1,3707,596,11970,-1
-1,-1,-1,9142,4401,11653,2595,-1,-1,-1,3707,596,11971,-1
-1,-1,-1,9143,4401,11654,-1,-1,-1,-1,-1,596,11972,-1
-1,-1,-1,9144,4401,11655,-1,-1,-1,-1,-1,596,11973,-1
-1,-1,-1,9145,4402,11656,-1,-1,-1,-1,3708,596,11974,-1
-1,-1,-1,9146,4403,11656,-1,-1,-1,-1,-1,596,11975,-1
-1,-1,-1,9147,4404,11657,2596,-1,-1,-1,3709,596,11976,-1
-1,-1,-1,9148,4405,11658,-1,-1,-1,-1,3710,596,11977,-1
-1,-1,-1,9149,4406,11659,-1,-1,-1,-1,3711,596,11978,-1
-1,-1,-1,9150,4407,11660,-1,-1,-1,-1,-1,596,11979,-1
-1,-1,-1,9151,4408,11661,-1,-1,-1,-1,3711,596,11980,-1
-1,-1,-1,9152,4409,11662,-1,-1,-1,-1,3711,596,11981,-1
-1,-1,-1,9153,4410,11663,-1,-1,-1,-1,3712,596,11982,-1
-1,-1,-1,9153,4410,11664,2596,-1,-1,-1,3713,596,11983,-1
-1,-1,-1,9154,-1,11665,-1,-1,-1,-1,3713,596,11984,-1
-1,-1,-1,9155,4411,11666,-1,-1,-1,-1,-1,596,11985,-1
-1,-1,-1,9155,4412,11667,-1,-1,-1,-1,-1,596,11986,-1
-1,-1,-1,9156,-1,11667,-1,-1,-1,-1,-1,596,11987,-1
-1,-1,-1,9157,-1,11667,-1,-1,-1,-1,3714,596,11988,-1
-1,-1,-1,9158,4413,11668,-1,-1,-1,-1,-1,596,11989,-1
-1,-1,-1,9159,-1,11669,-1,-1,-1,-1,3715,596,11990,-1
-1,-1,-1,9160,4414,11670,-1,-1,-1,-1,-1,596,11991,-1
-1,-1,-1,9160,4414,11670,-1,-1,-1,-1,-1,596,11992,-1
-1,-1,-1,9160,-1,11671,-1,-1,-1,-1,3716,596,11993,-1
-1,-1,-1,9161,4415,11672,2597,-1,-1,-1,-1,596,11994,-1
-1,-1,-1,9162,4416,11673,-1,-1,-1,-1,-1,596,11995,-1
-1,-1,-1,9163,-1,11674,-1,-1,-1,-1,-1,596,11996,-1
-1,-1,-1,9164,4417,11675,2598,-1,-1,-1,3717,596,11997,-1
-1,-1,-1,9165,-1,11676,2599,-1,-1,-1,-1,596,11998,-1
-1,-1,-1,9166,4418,11677,2600,-1,-1,-1,-1,596,11999,-1
-1,-1,-1,9167,4419,11678,-1,-1,-1,-1,3718,596,12000,-1
-1,-1,-1,9168,4419,11679,-1,-1,-1,-1,-1,596,12001,-1
-1,-1,-1,9169,4419,11680,-1,-1,-1,-1,3718,596,12002,-1
-1,-1,-1,9170,4419,11681,2601,-1,-1,-1,-1,596,12003,-1
-1,-1,-1,9171,4419,11682,2602,-1,-1,-1,3719,596,12004,-1
-1,-1,-1,9172,4419,11683,2602,-1,-1,-1,3719,596,12005,-1
-1,-1,-1,9173,4419,11684,2602,-1,-1,-1,3719,596,12006,-1
-1,-1,-1,9173,-1,11685,-1,-1,-1,-1,-1,596,12007,-1
-1,-1,-1,9174,4419,11686,-1,-1,-1,-1,-1,596,12008,-1
-1,-1,-1,9175,4419,11687,2602,-1,-1,-1,3719,596,12009,-1
-1,-1,-1,9176,4419,11688,2602,-1,-1,-1,-1,596,12010,-1
-1,-1,-1,9177,4419,11689,-1,-1,-1,-1,-1,596,12011,-1
-1,-1,-1,9177,4420,11690,-1,-1,-1,-1,-1,596,12012,-1
-1,-1,-1,9178,-1,11691,2603,-1,-1,-1,3720,596,12013,-1
-1,-1,-1,9179,4420,11692,2604,-1,-1,-1,3720,596,12014,-1
-1,-1,-1,9180,4421,11693,-1,-1,-1,-1,-1,596,12015,-1
-1,-1,-1,9180,4421,11694,-1,-1,-1,-1,3720,596,12016,-1
-1,-1,-1,9181,4422,11695,2604,-1,-1,-1,3720,596,12017,-1
-1,-1,-1,9182,4422,11696,-1,-1,-1,-1,3720,597,-1,-1
-1,-1,-1,9183,4423,11697,-1,-1,-1,-1,-1,598,12018,-1
-1,-1,-1,9184,4423,11698,-1,-1,-1,-1,-1,598,12019,-1
-1,-1,-1,9185,-1,11699,-1,-1,-1,-1,3720,598,12020,-1
-1,-1,-1,9186,4424,11700,-1,-1,-1,-1,-1,598,12021,-1
-1,-1,-1,9187,4425,11701,2605,-1,-1,-1,3720,598,12022,-1
-1,-1,-1,9187,4426,11702,-1,-1,-1,-1,-1,598,12023,-1
-1,-1,-1,9187,-1,11703,2606,-1,-1,-1,3721,598,12024,-1
-1,-1,-1,9188,4427,11704,2607,-1,-1,-1,3722,598,12025,-1
-1,-1,-1,9189,4428,11705,-1,-1,-1,-1,3722,598,12026,-1
-1,-1,-1,9190,4429,11706,-1,-1,-1,-1,3722,598,12027,-1
-1,-1,-1,9191,4429,11707,2608,-1,-1,-1,-1,598,12028,-1
-1,-1,-1,9192,4429,11708,-1,-1,-1,-1,-1,598,12029,-1
-1,-1,-1,9193,4429,11709,-1,-1,-1,-1,3722,598,12030,-1
-1,-1,-1,9194,4429,11710,2609,-1,-1,-1,-1,598,12031,-1
-1,-1,-1,9195,4429,11711,-1,-1,-1,-1,3722,598,12032,-1
-1,-1,-1,9196,4429,11711,-1,-1,-1,-1,3723,598,12033,-1
-1,-1,-1,9197,4429,11712,2609,-1,-1,-1,3724,598,12034,-1
-1,-1,-1,9198,4430,11713,2610,-1,-1,-1,-1,598,12035,-1
-1,-1,-1,9198,4430,11713,-1,-1,-1,-1,-1,598,12036,-1
-1,-1,-1,9199,4431,11714,-1,-1,-1,-1,3725,598,12037,-1
-1,-1,-1,9200,4432,11715,-1,-1,-1,-1,3726,598,12038,-1
-1,-1,-1,9200,4432,11716,2610,-1,-1,-1,3726,598,12039,-1
-1,-1,-1,9201,4433,11717,-1,-1,-1,-1,3726,598,12040,-1
-1,-1,-1,9202,4434,11718,-1,-1,-1,-1,3726,598,12041,-1
-1,-1,-1,9203,4434,11719,-1,-1,-1,-1,3726,598,12042,-1
-1,-1,-1,9204,-1,11720,-1,-1,-1,-1,3726,598,12043,-1
-1,-1,-1,9205,4434,11721,-1,-1,-1,-1,3726,598,12044,-1
-1,-1,-1,9206,4435,11722,2610,-1,-1,-1,3726,598,12045,-1
-1,-1,-1,9207,4435,11723,-1,-1,-1,-1,-1,598,12046,-1
-1,-1,-1,9208,4435,11723,-1,-1,-1,-1,3727,598,12047,-1
-1,-1,-1,9209,4435,11724,-1,-1,-1,-1,-1,598,12048,-1
-1,-1,-1,9210,4436,11725,-1,-1,-1,-1,3728,598,12048,-1
-1,-1,-1,9210,4437,11726,-1,-1,-1,-1,3729,598,12049,-1
-1,-1,-1,9211,4437,11727,-1,-1,-1,-1,3729,598,12050,-1
-1,-1,-1,9212,4437,11728,-1,-1,-1,-1,3730,598,12051,-1
-1,-1,-1,9213,4438,11729,-1,-1,-1,-1,-1,598,12052,-1
-1,-1,-1,9214,4438,11730,-1,-1,-1,-1,3731,598,12053,-1
-1,-1,-1,9215,4439,11731,2610,-1,-1,-1,-1,598,12054,-1
-1,-1,-1,9216,4440,11732,-1,-1,-1,-1,3732,598,12055,-1
-1,-1,-1,9217,4440,11733,2610,-1,-1,-1,3732,598,12056,-1
-1,-1,-1,9218,4440,11734,-1,-1,-1,-1,3732,598,12057,-1
-1,-1,-1,9219,4441,11734,-1,-1,-1,-1,3733,598,12058,-1
-1,-1,-1,9220,4441,11735,-1,-1,-1,-1,3734,598,12059,-1
-1,-1,-1,9221,4441,11736,2611,-1,-1,-1,3734,598,12060,-1
-1,-1,-1,9221,4441,11737,2612,-1,-1,-1,-1,598,12061,-1
-1,-1,-1,9221,4441,11738,-1,-1,-1,-1,3735,598,12062,-1
-1,-1,-1,9222,4442,11739,2612,-1,-1,-1,3736,598,12063,-1
-1,-1,-1,9223,4442,11740,2612,-1,-1,-1,3736,598,12064,-1
-1,-1,-1,9223,4442,11741,-1,-1,-1,-1,-1,598,12065,-1
-1,-1,-1,9223,4442,11742,-1,-1,-1,-1,3736,598,12066,-1
-1,-1,-1,9224,4442,11743,-1,-1,-1,-1,-1,598,12067,-1
-1,-1,-1,9225,4442,11743,-1,-1,-1,-1,3737,598,12068,-1
-1,-1,-1,9226,4443,11744,-1,-1,-1,-1,-1,598,12069,-1
-1,-1,-1,9227,4444,11745,-1,-1,-1,-1,-1,598,12070,-1
-1,-1,-1,9228,4444,11746,-1,-1,-1,-1,3738,598,12071,-1
-1,-1,-1,9228,4444,11747,2612,-1,-1,-1,3738,598,12072,-1
-1,-1,-1,9228,-1,11748,2612,-1,-1,-1,3738,598,12073,-1
-1,-1,-1,9228,4444,11749,2612,-1,-1,-1,3738,598,12074,-1
-1,-1,-1,9229,4444,11749,2613,-1,-1,-1,3738,598,12075,-1
-1,-1,-1,9230,4444,11750,-1,-1,-1,-1,3738,598,12076,-1
-1,-1,-1,9230,4444,11751,-1,-1,-1,-1,-1,599,-1,-1
-1,-1,-1,9231,-1,11752,-1,-1,-1,-1,-1,600,12077,-1
-1,-1,-1,9232,4445,11753,-1,-1,-1,-1,-1,600,12078,-1
-1,-1,-1,9233,-1,11754,2614,-1,-1,-1,3739,600,12079,-1
-1,-1,-1,9233,4445,11754,-1,-1,-1,-1,-1,600,12080,-1
